,MVT_GT_El Paso TX
2015-08-01 00:00:00,40
2015-11-01 00:00:00,51
2016-03-01 00:00:00,79
2016-04-01 00:00:00,44
2016-06-01 00:00:00,36
2016-08-01 00:00:00,28
2017-01-01 00:00:00,30
2017-07-01 00:00:00,28
2017-10-01 00:00:00,33
2017-11-01 00:00:00,34
2018-01-01 00:00:00,26
2018-03-01 00:00:00,24
2018-05-01 00:00:00,30
2018-08-01 00:00:00,19
2018-11-01 00:00:00,21
2018-12-01 00:00:00,53
2019-02-01 00:00:00,30
2019-03-01 00:00:00,25
2019-04-01 00:00:00,18
2019-08-01 00:00:00,100
2019-12-01 00:00:00,31
2020-01-01 00:00:00,21
2020-02-01 00:00:00,33
2020-05-01 00:00:00,23
2020-06-01 00:00:00,19
2020-12-01 00:00:00,19
2021-01-01 00:00:00,14
2021-05-01 00:00:00,23
2021-06-01 00:00:00,48
2021-07-01 00:00:00,41
2021-08-01 00:00:00,36
2021-11-01 00:00:00,18
2021-12-01 00:00:00,51
2022-01-01 00:00:00,50
2022-02-01 00:00:00,14
2022-03-01 00:00:00,34
2022-04-01 00:00:00,35
2022-06-01 00:00:00,15
2022-07-01 00:00:00,54
2022-09-01 00:00:00,17
2022-10-01 00:00:00,20
2022-12-01 00:00:00,49
