,MVT_GT_El Paso TX
2015-07-01 00:00:00,62
2015-10-01 00:00:00,96
2016-04-01 00:00:00,43
2016-05-01 00:00:00,49
2016-06-01 00:00:00,76
2016-10-01 00:00:00,48
2017-01-01 00:00:00,65
2017-04-01 00:00:00,41
2017-06-01 00:00:00,57
2017-09-01 00:00:00,54
2017-10-01 00:00:00,100
2018-01-01 00:00:00,37
2018-02-01 00:00:00,45
2018-03-01 00:00:00,25
2018-04-01 00:00:00,48
2018-08-01 00:00:00,41
2019-01-01 00:00:00,44
2019-03-01 00:00:00,77
2019-05-01 00:00:00,35
2019-07-01 00:00:00,32
2019-08-01 00:00:00,34
2020-05-01 00:00:00,66
2020-06-01 00:00:00,23
2020-07-01 00:00:00,29
2020-09-01 00:00:00,25
2020-10-01 00:00:00,26
2020-12-01 00:00:00,32
2021-01-01 00:00:00,24
2021-02-01 00:00:00,29
2021-07-01 00:00:00,55
2021-08-01 00:00:00,23
2021-09-01 00:00:00,87
2021-11-01 00:00:00,52
2021-12-01 00:00:00,57
2022-03-01 00:00:00,42
2022-04-01 00:00:00,60
2022-05-01 00:00:00,63
2022-07-01 00:00:00,43
2022-08-01 00:00:00,26
2022-09-01 00:00:00,59
2022-10-01 00:00:00,40
2022-12-01 00:00:00,54
