,MVT_GT_El Paso TX
2015-09-01 00:00:00,57
2016-04-01 00:00:00,40
2016-05-01 00:00:00,38
2016-06-01 00:00:00,80
2016-09-01 00:00:00,28
2017-01-01 00:00:00,28
2017-02-01 00:00:00,31
2017-09-01 00:00:00,45
2017-11-01 00:00:00,36
2018-01-01 00:00:00,58
2018-02-01 00:00:00,30
2018-03-01 00:00:00,37
2018-06-01 00:00:00,29
2018-07-01 00:00:00,42
2018-10-01 00:00:00,48
2018-12-01 00:00:00,100
2019-02-01 00:00:00,88
2019-03-01 00:00:00,81
2019-04-01 00:00:00,49
2019-07-01 00:00:00,62
2019-08-01 00:00:00,28
2019-09-01 00:00:00,36
2020-01-01 00:00:00,72
2020-05-01 00:00:00,33
2020-06-01 00:00:00,34
2020-08-01 00:00:00,41
2020-09-01 00:00:00,19
2020-12-01 00:00:00,24
2021-02-01 00:00:00,29
2021-05-01 00:00:00,22
2021-06-01 00:00:00,26
2021-07-01 00:00:00,24
2021-09-01 00:00:00,51
2021-12-01 00:00:00,38
2022-03-01 00:00:00,16
2022-04-01 00:00:00,70
2022-07-01 00:00:00,33
2022-08-01 00:00:00,17
2022-09-01 00:00:00,56
2022-10-01 00:00:00,22
2022-11-01 00:00:00,20
2022-12-01 00:00:00,68
