,MVT_GT_Tucson AZ
2015-02-01 00:00:00,86
2015-03-01 00:00:00,37
2015-04-01 00:00:00,57
2015-06-01 00:00:00,28
2015-07-01 00:00:00,29
2015-08-01 00:00:00,55
2015-09-01 00:00:00,34
2016-01-01 00:00:00,37
2016-03-01 00:00:00,22
2016-05-01 00:00:00,35
2016-08-01 00:00:00,22
2016-09-01 00:00:00,55
2016-12-01 00:00:00,57
2017-01-01 00:00:00,28
2017-04-01 00:00:00,55
2017-05-01 00:00:00,62
2017-08-01 00:00:00,18
2017-11-01 00:00:00,37
2018-04-01 00:00:00,69
2018-08-01 00:00:00,84
2018-10-01 00:00:00,100
2019-04-01 00:00:00,49
2019-05-01 00:00:00,37
2019-06-01 00:00:00,25
2019-08-01 00:00:00,51
2019-11-01 00:00:00,23
2019-12-01 00:00:00,88
2020-01-01 00:00:00,37
2020-02-01 00:00:00,19
2020-08-01 00:00:00,64
2020-11-01 00:00:00,22
2020-12-01 00:00:00,24
2021-02-01 00:00:00,21
2021-04-01 00:00:00,19
2021-08-01 00:00:00,42
2021-12-01 00:00:00,21
2022-01-01 00:00:00,41
2022-02-01 00:00:00,19
2022-03-01 00:00:00,62
2022-07-01 00:00:00,33
2022-08-01 00:00:00,27
2022-09-01 00:00:00,38
2022-11-01 00:00:00,24
