,MVT_GT_Bakersfield CA
2015-01-01 00:00:00,29
2015-06-01 00:00:00,22
2015-12-01 00:00:00,53
2016-05-01 00:00:00,34
2016-06-01 00:00:00,14
2016-07-01 00:00:00,35
2016-09-01 00:00:00,12
2016-10-01 00:00:00,21
2016-11-01 00:00:00,30
2017-03-01 00:00:00,12
2017-04-01 00:00:00,40
2017-05-01 00:00:00,17
2017-06-01 00:00:00,14
2017-08-01 00:00:00,25
2017-09-01 00:00:00,32
2017-10-01 00:00:00,23
2017-11-01 00:00:00,21
2017-12-01 00:00:00,24
2018-02-01 00:00:00,100
2018-04-01 00:00:00,24
2018-06-01 00:00:00,23
2018-11-01 00:00:00,45
2018-12-01 00:00:00,24
2019-01-01 00:00:00,26
2019-02-01 00:00:00,13
2019-06-01 00:00:00,29
2019-07-01 00:00:00,35
2019-08-01 00:00:00,14
2019-09-01 00:00:00,31
2019-10-01 00:00:00,12
2020-01-01 00:00:00,21
2020-02-01 00:00:00,36
2020-04-01 00:00:00,12
2020-05-01 00:00:00,20
2020-06-01 00:00:00,19
2020-07-01 00:00:00,31
2020-08-01 00:00:00,15
2020-09-01 00:00:00,11
2020-11-01 00:00:00,23
2021-01-01 00:00:00,9
2021-02-01 00:00:00,26
2021-03-01 00:00:00,21
2021-04-01 00:00:00,20
2021-05-01 00:00:00,26
2021-06-01 00:00:00,29
2021-07-01 00:00:00,17
2021-08-01 00:00:00,17
2021-09-01 00:00:00,16
2021-11-01 00:00:00,15
2021-12-01 00:00:00,19
2022-02-01 00:00:00,15
2022-04-01 00:00:00,19
2022-05-01 00:00:00,12
2022-07-01 00:00:00,9
2022-09-01 00:00:00,18
2022-10-01 00:00:00,10
2022-11-01 00:00:00,9
2022-12-01 00:00:00,13
