,MVT_GT_Tucson AZ
2015-01-01 00:00:00,22
2015-04-01 00:00:00,100
2015-07-01 00:00:00,35
2015-09-01 00:00:00,27
2015-11-01 00:00:00,43
2016-01-01 00:00:00,34
2016-04-01 00:00:00,21
2016-07-01 00:00:00,36
2016-08-01 00:00:00,18
2016-10-01 00:00:00,57
2016-12-01 00:00:00,15
2017-01-01 00:00:00,42
2017-04-01 00:00:00,19
2017-05-01 00:00:00,36
2017-07-01 00:00:00,40
2017-08-01 00:00:00,36
2017-10-01 00:00:00,36
2017-11-01 00:00:00,34
2017-12-01 00:00:00,19
2018-03-01 00:00:00,51
2018-04-01 00:00:00,49
2018-07-01 00:00:00,27
2018-08-01 00:00:00,42
2018-10-01 00:00:00,16
2019-01-01 00:00:00,15
2019-03-01 00:00:00,14
2019-04-01 00:00:00,47
2019-05-01 00:00:00,33
2019-06-01 00:00:00,23
2019-08-01 00:00:00,14
2019-11-01 00:00:00,36
2020-01-01 00:00:00,48
2020-04-01 00:00:00,15
2020-05-01 00:00:00,49
2020-08-01 00:00:00,26
2020-09-01 00:00:00,28
2020-10-01 00:00:00,21
2020-11-01 00:00:00,22
2021-02-01 00:00:00,21
2021-04-01 00:00:00,18
2021-08-01 00:00:00,49
2021-10-01 00:00:00,21
2021-11-01 00:00:00,22
2022-01-01 00:00:00,15
2022-02-01 00:00:00,22
2022-03-01 00:00:00,43
2022-04-01 00:00:00,26
2022-05-01 00:00:00,19
2022-06-01 00:00:00,13
2022-08-01 00:00:00,35
2022-09-01 00:00:00,40
2022-12-01 00:00:00,43
