,MVT_GT_El Paso TX
2015-09-01 00:00:00,22
2016-03-01 00:00:00,20
2016-04-01 00:00:00,33
2016-06-01 00:00:00,100
2016-11-01 00:00:00,48
2017-01-01 00:00:00,20
2017-07-01 00:00:00,31
2017-08-01 00:00:00,38
2017-09-01 00:00:00,44
2017-11-01 00:00:00,44
2018-03-01 00:00:00,38
2018-04-01 00:00:00,39
2018-08-01 00:00:00,39
2019-04-01 00:00:00,38
2019-07-01 00:00:00,20
2019-08-01 00:00:00,48
2019-09-01 00:00:00,23
2020-01-01 00:00:00,30
2020-02-01 00:00:00,22
2020-04-01 00:00:00,12
2020-05-01 00:00:00,23
2020-06-01 00:00:00,51
2020-12-01 00:00:00,24
2021-01-01 00:00:00,14
2021-02-01 00:00:00,17
2021-03-01 00:00:00,15
2021-05-01 00:00:00,31
2021-07-01 00:00:00,20
2021-08-01 00:00:00,21
2022-01-01 00:00:00,26
2022-02-01 00:00:00,49
2022-03-01 00:00:00,35
2022-04-01 00:00:00,39
2022-05-01 00:00:00,45
2022-07-01 00:00:00,15
2022-08-01 00:00:00,24
2022-09-01 00:00:00,22
2022-12-01 00:00:00,28
