,MVT_GT_El Paso TX
2015-10-01 00:00:00,91
2016-03-01 00:00:00,83
2016-05-01 00:00:00,46
2016-09-01 00:00:00,52
2016-10-01 00:00:00,68
2017-04-01 00:00:00,29
2017-06-01 00:00:00,30
2017-11-01 00:00:00,100
2017-12-01 00:00:00,78
2018-01-01 00:00:00,34
2018-03-01 00:00:00,24
2018-08-01 00:00:00,39
2019-03-01 00:00:00,83
2019-04-01 00:00:00,25
2019-07-01 00:00:00,30
2019-08-01 00:00:00,29
2019-11-01 00:00:00,27
2020-05-01 00:00:00,42
2020-06-01 00:00:00,26
2020-09-01 00:00:00,24
2020-12-01 00:00:00,30
2021-01-01 00:00:00,28
2021-02-01 00:00:00,37
2021-06-01 00:00:00,37
2021-07-01 00:00:00,44
2021-08-01 00:00:00,55
2021-09-01 00:00:00,25
2021-11-01 00:00:00,48
2021-12-01 00:00:00,37
2022-01-01 00:00:00,31
2022-02-01 00:00:00,22
2022-04-01 00:00:00,50
2022-05-01 00:00:00,19
2022-06-01 00:00:00,20
2022-07-01 00:00:00,40
2022-08-01 00:00:00,24
2022-09-01 00:00:00,61
