,MVT_GT_El Paso TX
2015-04-01 00:00:00,100
2015-09-01 00:00:00,80
2015-12-01 00:00:00,77
2016-01-01 00:00:00,30
2016-05-01 00:00:00,84
2016-06-01 00:00:00,48
2016-09-01 00:00:00,29
2017-01-01 00:00:00,24
2017-02-01 00:00:00,38
2017-04-01 00:00:00,38
2017-06-01 00:00:00,62
2017-07-01 00:00:00,30
2017-08-01 00:00:00,24
2017-09-01 00:00:00,35
2017-11-01 00:00:00,55
2017-12-01 00:00:00,29
2018-01-01 00:00:00,41
2018-02-01 00:00:00,27
2018-04-01 00:00:00,28
2018-05-01 00:00:00,25
2018-06-01 00:00:00,51
2019-01-01 00:00:00,28
2019-03-01 00:00:00,28
2019-06-01 00:00:00,32
2019-09-01 00:00:00,48
2020-01-01 00:00:00,20
2020-02-01 00:00:00,33
2020-03-01 00:00:00,18
2021-01-01 00:00:00,25
2021-02-01 00:00:00,22
2021-05-01 00:00:00,59
2021-06-01 00:00:00,29
2021-07-01 00:00:00,26
2021-12-01 00:00:00,81
2022-01-01 00:00:00,19
2022-02-01 00:00:00,23
2022-04-01 00:00:00,51
2022-05-01 00:00:00,23
2022-06-01 00:00:00,24
2022-07-01 00:00:00,29
2022-09-01 00:00:00,35
2022-11-01 00:00:00,21
2022-12-01 00:00:00,75
