,MVT_GT_El Paso TX
2015-09-01 00:00:00,38
2016-01-01 00:00:00,33
2016-05-01 00:00:00,27
2016-06-01 00:00:00,55
2016-08-01 00:00:00,69
2017-02-01 00:00:00,72
2017-06-01 00:00:00,40
2017-09-01 00:00:00,34
2017-11-01 00:00:00,43
2018-01-01 00:00:00,42
2018-03-01 00:00:00,38
2018-04-01 00:00:00,17
2018-05-01 00:00:00,25
2018-06-01 00:00:00,18
2018-11-01 00:00:00,22
2019-04-01 00:00:00,24
2019-05-01 00:00:00,18
2019-09-01 00:00:00,61
2019-10-01 00:00:00,34
2020-01-01 00:00:00,13
2020-02-01 00:00:00,20
2020-03-01 00:00:00,12
2020-05-01 00:00:00,26
2020-06-01 00:00:00,35
2020-12-01 00:00:00,28
2021-01-01 00:00:00,60
2021-02-01 00:00:00,33
2021-03-01 00:00:00,24
2021-06-01 00:00:00,15
2021-07-01 00:00:00,100
2021-08-01 00:00:00,36
2021-09-01 00:00:00,18
2021-12-01 00:00:00,44
2022-03-01 00:00:00,12
2022-04-01 00:00:00,26
2022-05-01 00:00:00,11
2022-07-01 00:00:00,25
2022-09-01 00:00:00,55
