,MVT_GT_Oklahoma City OK
2015-01-01 00:00:00,23
2015-02-01 00:00:00,23
2015-03-01 00:00:00,34
2015-04-01 00:00:00,13
2015-08-01 00:00:00,62
2015-12-01 00:00:00,43
2016-02-01 00:00:00,27
2016-04-01 00:00:00,24
2016-05-01 00:00:00,40
2016-07-01 00:00:00,36
2016-09-01 00:00:00,16
2016-10-01 00:00:00,33
2016-12-01 00:00:00,29
2017-01-01 00:00:00,62
2017-03-01 00:00:00,24
2017-06-01 00:00:00,42
2017-08-01 00:00:00,61
2017-09-01 00:00:00,14
2017-10-01 00:00:00,34
2017-11-01 00:00:00,31
2017-12-01 00:00:00,25
2018-01-01 00:00:00,16
2018-02-01 00:00:00,33
2018-03-01 00:00:00,25
2018-04-01 00:00:00,31
2018-05-01 00:00:00,18
2018-06-01 00:00:00,36
2018-07-01 00:00:00,19
2018-08-01 00:00:00,30
2018-10-01 00:00:00,19
2018-11-01 00:00:00,23
2018-12-01 00:00:00,20
2019-01-01 00:00:00,58
2019-02-01 00:00:00,37
2019-03-01 00:00:00,24
2019-04-01 00:00:00,35
2019-05-01 00:00:00,28
2019-06-01 00:00:00,40
2019-07-01 00:00:00,35
2019-08-01 00:00:00,27
2019-10-01 00:00:00,24
2019-11-01 00:00:00,100
2019-12-01 00:00:00,51
2020-01-01 00:00:00,22
2020-02-01 00:00:00,26
2020-03-01 00:00:00,48
2020-04-01 00:00:00,27
2020-06-01 00:00:00,46
2020-07-01 00:00:00,31
2020-10-01 00:00:00,17
2020-11-01 00:00:00,34
2020-12-01 00:00:00,26
2021-01-01 00:00:00,17
2021-02-01 00:00:00,60
2021-04-01 00:00:00,32
2021-05-01 00:00:00,48
2021-06-01 00:00:00,22
2021-07-01 00:00:00,69
2021-08-01 00:00:00,28
2021-09-01 00:00:00,25
2021-10-01 00:00:00,66
2021-11-01 00:00:00,20
2022-01-01 00:00:00,42
2022-03-01 00:00:00,37
2022-05-01 00:00:00,11
2022-06-01 00:00:00,23
2022-08-01 00:00:00,28
2022-09-01 00:00:00,16
2022-10-01 00:00:00,17
2022-11-01 00:00:00,59
2022-12-01 00:00:00,23
