,MVT_GT_El Paso TX
2015-01-01 00:00:00,98
2015-04-01 00:00:00,100
2015-05-01 00:00:00,53
2016-02-01 00:00:00,30
2016-05-01 00:00:00,24
2016-06-01 00:00:00,36
2016-11-01 00:00:00,29
2017-01-01 00:00:00,53
2017-06-01 00:00:00,22
2017-07-01 00:00:00,19
2017-09-01 00:00:00,20
2017-10-01 00:00:00,77
2017-11-01 00:00:00,20
2018-03-01 00:00:00,38
2018-06-01 00:00:00,57
2018-07-01 00:00:00,18
2018-08-01 00:00:00,18
2019-03-01 00:00:00,23
2019-04-01 00:00:00,46
2019-06-01 00:00:00,19
2019-07-01 00:00:00,50
2019-12-01 00:00:00,48
2020-01-01 00:00:00,41
2020-02-01 00:00:00,19
2020-05-01 00:00:00,47
2020-07-01 00:00:00,21
2020-10-01 00:00:00,18
2021-01-01 00:00:00,22
2021-02-01 00:00:00,68
2021-06-01 00:00:00,20
2021-08-01 00:00:00,25
2021-09-01 00:00:00,21
2021-12-01 00:00:00,35
2022-01-01 00:00:00,26
2022-03-01 00:00:00,25
2022-04-01 00:00:00,38
2022-08-01 00:00:00,41
2022-12-01 00:00:00,38
