,MVT_GT_Tucson AZ
2015-01-01 00:00:00,45
2015-02-01 00:00:00,100
2015-09-01 00:00:00,50
2016-01-01 00:00:00,38
2016-02-01 00:00:00,24
2016-04-01 00:00:00,24
2016-09-01 00:00:00,28
2017-04-01 00:00:00,77
2017-08-01 00:00:00,57
2018-02-01 00:00:00,22
2018-04-01 00:00:00,23
2018-07-01 00:00:00,28
2018-11-01 00:00:00,28
2018-12-01 00:00:00,73
2019-03-01 00:00:00,23
2019-05-01 00:00:00,67
2019-08-01 00:00:00,44
2019-10-01 00:00:00,26
2019-11-01 00:00:00,19
2019-12-01 00:00:00,17
2020-01-01 00:00:00,37
2020-03-01 00:00:00,13
2020-05-01 00:00:00,59
2020-08-01 00:00:00,17
2020-10-01 00:00:00,53
2020-11-01 00:00:00,39
2021-02-01 00:00:00,34
2021-03-01 00:00:00,14
2021-05-01 00:00:00,35
2021-12-01 00:00:00,22
2022-02-01 00:00:00,19
2022-03-01 00:00:00,66
2022-04-01 00:00:00,39
2022-05-01 00:00:00,21
2022-06-01 00:00:00,16
2022-07-01 00:00:00,24
2022-08-01 00:00:00,24
2022-09-01 00:00:00,16
2022-11-01 00:00:00,24
