,MVT_GT_El Paso TX
2015-01-01 00:00:00,63
2015-02-01 00:00:00,71
2015-05-01 00:00:00,84
2015-09-01 00:00:00,26
2015-12-01 00:00:00,100
2016-01-01 00:00:00,28
2016-08-01 00:00:00,29
2017-06-01 00:00:00,29
2017-08-01 00:00:00,36
2017-09-01 00:00:00,31
2017-10-01 00:00:00,29
2017-11-01 00:00:00,46
2018-03-01 00:00:00,37
2018-05-01 00:00:00,81
2018-08-01 00:00:00,32
2018-09-01 00:00:00,34
2018-12-01 00:00:00,22
2019-04-01 00:00:00,37
2019-05-01 00:00:00,21
2019-07-01 00:00:00,28
2020-03-01 00:00:00,14
2020-04-01 00:00:00,18
2020-05-01 00:00:00,38
2020-12-01 00:00:00,26
2021-01-01 00:00:00,30
2021-02-01 00:00:00,18
2021-03-01 00:00:00,23
2021-05-01 00:00:00,35
2021-06-01 00:00:00,18
2021-07-01 00:00:00,46
2022-01-01 00:00:00,30
2022-02-01 00:00:00,33
2022-04-01 00:00:00,28
2022-07-01 00:00:00,90
2022-09-01 00:00:00,70
2022-10-01 00:00:00,17
2022-11-01 00:00:00,39
2022-12-01 00:00:00,27
