,MVT_GT_Jacksonville FL
2015-02-01 00:00:00,49
2015-03-01 00:00:00,98
2015-12-01 00:00:00,42
2016-01-01 00:00:00,30
2016-03-01 00:00:00,41
2016-04-01 00:00:00,30
2016-06-01 00:00:00,81
2016-09-01 00:00:00,100
2016-10-01 00:00:00,21
2016-12-01 00:00:00,49
2017-01-01 00:00:00,23
2017-02-01 00:00:00,23
2017-03-01 00:00:00,65
2017-04-01 00:00:00,70
2017-05-01 00:00:00,21
2017-07-01 00:00:00,32
2017-11-01 00:00:00,34
2017-12-01 00:00:00,31
2018-02-01 00:00:00,57
2018-04-01 00:00:00,30
2018-05-01 00:00:00,85
2018-06-01 00:00:00,52
2018-07-01 00:00:00,59
2018-08-01 00:00:00,51
2018-09-01 00:00:00,24
2018-10-01 00:00:00,81
2018-11-01 00:00:00,24
2018-12-01 00:00:00,45
2019-01-01 00:00:00,26
2019-02-01 00:00:00,28
2019-03-01 00:00:00,32
2019-04-01 00:00:00,72
2019-05-01 00:00:00,25
2019-06-01 00:00:00,35
2019-07-01 00:00:00,60
2019-08-01 00:00:00,58
2019-09-01 00:00:00,32
2019-10-01 00:00:00,17
2019-11-01 00:00:00,44
2019-12-01 00:00:00,64
2020-01-01 00:00:00,60
2020-02-01 00:00:00,73
2020-04-01 00:00:00,19
2020-05-01 00:00:00,13
2020-08-01 00:00:00,46
2020-09-01 00:00:00,43
2020-11-01 00:00:00,30
2020-12-01 00:00:00,59
2021-01-01 00:00:00,31
2021-02-01 00:00:00,84
2021-04-01 00:00:00,58
2021-06-01 00:00:00,20
2021-07-01 00:00:00,16
2021-08-01 00:00:00,27
2021-10-01 00:00:00,19
2021-11-01 00:00:00,75
2021-12-01 00:00:00,35
2022-01-01 00:00:00,46
2022-02-01 00:00:00,24
2022-03-01 00:00:00,64
2022-04-01 00:00:00,78
2022-05-01 00:00:00,49
2022-07-01 00:00:00,38
2022-08-01 00:00:00,34
2022-09-01 00:00:00,41
2022-10-01 00:00:00,32
2022-12-01 00:00:00,39
