,MVT_GT_El Paso TX
2015-10-01 00:00:00,34
2015-11-01 00:00:00,68
2016-01-01 00:00:00,35
2016-02-01 00:00:00,27
2016-04-01 00:00:00,72
2016-06-01 00:00:00,100
2016-07-01 00:00:00,32
2016-09-01 00:00:00,26
2017-01-01 00:00:00,19
2017-04-01 00:00:00,29
2017-05-01 00:00:00,22
2017-07-01 00:00:00,37
2017-08-01 00:00:00,20
2017-09-01 00:00:00,43
2018-01-01 00:00:00,29
2018-03-01 00:00:00,23
2018-04-01 00:00:00,18
2018-06-01 00:00:00,27
2018-09-01 00:00:00,35
2018-10-01 00:00:00,69
2019-02-01 00:00:00,36
2019-03-01 00:00:00,19
2019-07-01 00:00:00,20
2019-09-01 00:00:00,42
2019-12-01 00:00:00,63
2020-01-01 00:00:00,16
2020-02-01 00:00:00,13
2020-06-01 00:00:00,14
2020-07-01 00:00:00,13
2020-08-01 00:00:00,21
2020-12-01 00:00:00,36
2021-01-01 00:00:00,22
2021-03-01 00:00:00,24
2021-06-01 00:00:00,23
2021-07-01 00:00:00,27
2021-08-01 00:00:00,45
2021-09-01 00:00:00,36
2021-12-01 00:00:00,67
2022-01-01 00:00:00,28
2022-02-01 00:00:00,40
2022-03-01 00:00:00,16
2022-04-01 00:00:00,32
2022-05-01 00:00:00,16
2022-06-01 00:00:00,28
2022-07-01 00:00:00,19
2022-08-01 00:00:00,36
2022-09-01 00:00:00,27
2022-10-01 00:00:00,23
2022-12-01 00:00:00,53
