,MVT_GT_Bakersfield CA
2015-02-01 00:00:00,69
2015-04-01 00:00:00,61
2015-08-01 00:00:00,43
2015-09-01 00:00:00,61
2016-01-01 00:00:00,37
2016-03-01 00:00:00,48
2016-05-01 00:00:00,100
2016-07-01 00:00:00,28
2016-09-01 00:00:00,32
2016-10-01 00:00:00,41
2017-01-01 00:00:00,40
2017-05-01 00:00:00,95
2017-06-01 00:00:00,47
2017-08-01 00:00:00,50
2017-09-01 00:00:00,46
2017-10-01 00:00:00,55
2017-12-01 00:00:00,25
2018-02-01 00:00:00,25
2018-06-01 00:00:00,78
2018-07-01 00:00:00,36
2018-11-01 00:00:00,45
2019-02-01 00:00:00,49
2019-04-01 00:00:00,45
2019-06-01 00:00:00,51
2019-11-01 00:00:00,35
2019-12-01 00:00:00,22
2020-02-01 00:00:00,32
2020-03-01 00:00:00,41
2020-04-01 00:00:00,27
2020-06-01 00:00:00,79
2020-07-01 00:00:00,70
2020-12-01 00:00:00,45
2021-01-01 00:00:00,28
2021-02-01 00:00:00,27
2021-04-01 00:00:00,26
2021-05-01 00:00:00,31
2021-06-01 00:00:00,53
2021-07-01 00:00:00,33
2021-08-01 00:00:00,56
2021-11-01 00:00:00,24
2021-12-01 00:00:00,52
2022-02-01 00:00:00,33
2022-03-01 00:00:00,16
2022-04-01 00:00:00,52
2022-08-01 00:00:00,97
2022-09-01 00:00:00,50
2022-10-01 00:00:00,28
2022-12-01 00:00:00,79
