,MVT_GT_Memphis TN
2015-04-01 00:00:00,28
2015-06-01 00:00:00,89
2015-11-01 00:00:00,40
2016-01-01 00:00:00,60
2016-05-01 00:00:00,27
2016-07-01 00:00:00,66
2016-09-01 00:00:00,48
2016-11-01 00:00:00,54
2016-12-01 00:00:00,44
2017-01-01 00:00:00,51
2017-04-01 00:00:00,73
2017-05-01 00:00:00,55
2017-06-01 00:00:00,22
2017-07-01 00:00:00,25
2017-08-01 00:00:00,25
2017-10-01 00:00:00,65
2017-11-01 00:00:00,49
2017-12-01 00:00:00,75
2018-01-01 00:00:00,79
2018-02-01 00:00:00,34
2018-03-01 00:00:00,49
2018-04-01 00:00:00,40
2018-05-01 00:00:00,22
2018-06-01 00:00:00,28
2018-07-01 00:00:00,51
2018-09-01 00:00:00,32
2018-12-01 00:00:00,35
2019-01-01 00:00:00,21
2019-02-01 00:00:00,38
2019-03-01 00:00:00,41
2019-04-01 00:00:00,31
2019-05-01 00:00:00,26
2019-06-01 00:00:00,71
2019-08-01 00:00:00,28
2019-09-01 00:00:00,36
2019-10-01 00:00:00,52
2019-11-01 00:00:00,27
2019-12-01 00:00:00,39
2020-01-01 00:00:00,32
2020-02-01 00:00:00,23
2020-04-01 00:00:00,27
2020-05-01 00:00:00,27
2020-06-01 00:00:00,49
2020-07-01 00:00:00,35
2020-08-01 00:00:00,35
2020-09-01 00:00:00,51
2020-10-01 00:00:00,32
2020-11-01 00:00:00,35
2020-12-01 00:00:00,49
2021-01-01 00:00:00,19
2021-02-01 00:00:00,41
2021-03-01 00:00:00,34
2021-05-01 00:00:00,40
2021-06-01 00:00:00,39
2021-07-01 00:00:00,28
2021-08-01 00:00:00,48
2021-09-01 00:00:00,33
2021-10-01 00:00:00,34
2021-11-01 00:00:00,19
2021-12-01 00:00:00,51
2022-01-01 00:00:00,18
2022-02-01 00:00:00,59
2022-04-01 00:00:00,44
2022-05-01 00:00:00,56
2022-06-01 00:00:00,36
2022-07-01 00:00:00,74
2022-08-01 00:00:00,51
2022-09-01 00:00:00,100
2022-10-01 00:00:00,37
2022-11-01 00:00:00,61
2022-12-01 00:00:00,75
