,MVT_GT_El Paso TX
2015-01-01 00:00:00,100
2015-09-01 00:00:00,26
2016-01-01 00:00:00,49
2016-06-01 00:00:00,45
2016-12-01 00:00:00,26
2017-01-01 00:00:00,19
2017-02-01 00:00:00,57
2017-06-01 00:00:00,32
2017-08-01 00:00:00,23
2017-09-01 00:00:00,14
2017-11-01 00:00:00,34
2018-01-01 00:00:00,39
2018-03-01 00:00:00,38
2018-06-01 00:00:00,13
2018-07-01 00:00:00,13
2018-09-01 00:00:00,23
2018-10-01 00:00:00,35
2018-11-01 00:00:00,23
2019-02-01 00:00:00,42
2019-03-01 00:00:00,21
2019-05-01 00:00:00,14
2019-09-01 00:00:00,49
2019-10-01 00:00:00,27
2020-05-01 00:00:00,21
2020-06-01 00:00:00,20
2020-08-01 00:00:00,21
2020-11-01 00:00:00,10
2020-12-01 00:00:00,23
2021-01-01 00:00:00,65
2021-02-01 00:00:00,18
2021-06-01 00:00:00,12
2021-07-01 00:00:00,17
2021-08-01 00:00:00,34
2021-12-01 00:00:00,35
2022-03-01 00:00:00,9
2022-04-01 00:00:00,21
2022-05-01 00:00:00,17
2022-07-01 00:00:00,13
2022-08-01 00:00:00,22
2022-09-01 00:00:00,26
2022-10-01 00:00:00,14
2022-12-01 00:00:00,21
