,MVT_GT_Tucson AZ
2015-01-01 00:00:00,32
2015-02-01 00:00:00,21
2015-04-01 00:00:00,15
2015-06-01 00:00:00,15
2015-07-01 00:00:00,100
2015-10-01 00:00:00,22
2016-01-01 00:00:00,26
2016-04-01 00:00:00,19
2016-08-01 00:00:00,24
2016-10-01 00:00:00,14
2017-01-01 00:00:00,13
2017-03-01 00:00:00,21
2017-04-01 00:00:00,25
2017-05-01 00:00:00,21
2017-08-01 00:00:00,27
2017-10-01 00:00:00,14
2017-11-01 00:00:00,23
2017-12-01 00:00:00,62
2018-02-01 00:00:00,20
2018-03-01 00:00:00,14
2018-04-01 00:00:00,16
2018-05-01 00:00:00,22
2018-06-01 00:00:00,28
2018-07-01 00:00:00,12
2018-08-01 00:00:00,10
2018-09-01 00:00:00,24
2018-10-01 00:00:00,20
2019-02-01 00:00:00,18
2019-03-01 00:00:00,53
2019-04-01 00:00:00,84
2019-05-01 00:00:00,18
2019-07-01 00:00:00,12
2019-09-01 00:00:00,11
2019-10-01 00:00:00,15
2020-01-01 00:00:00,26
2020-05-01 00:00:00,10
2020-06-01 00:00:00,14
2020-07-01 00:00:00,9
2020-10-01 00:00:00,11
2021-02-01 00:00:00,18
2021-08-01 00:00:00,11
2021-11-01 00:00:00,18
2021-12-01 00:00:00,23
2022-01-01 00:00:00,12
2022-02-01 00:00:00,13
2022-03-01 00:00:00,19
2022-05-01 00:00:00,10
2022-06-01 00:00:00,10
2022-07-01 00:00:00,14
2022-08-01 00:00:00,18
2022-09-01 00:00:00,30
2022-11-01 00:00:00,11
2022-12-01 00:00:00,12
