,MVT_GT_El Paso TX
2015-01-01 00:00:00,99
2015-11-01 00:00:00,100
2015-12-01 00:00:00,75
2016-03-01 00:00:00,28
2016-06-01 00:00:00,83
2016-09-01 00:00:00,66
2016-10-01 00:00:00,36
2017-06-01 00:00:00,41
2017-07-01 00:00:00,38
2017-08-01 00:00:00,45
2017-12-01 00:00:00,37
2018-02-01 00:00:00,79
2018-03-01 00:00:00,40
2018-08-01 00:00:00,41
2018-09-01 00:00:00,34
2018-10-01 00:00:00,39
2018-12-01 00:00:00,90
2019-03-01 00:00:00,71
2019-04-01 00:00:00,36
2019-06-01 00:00:00,36
2020-01-01 00:00:00,26
2020-03-01 00:00:00,90
2020-06-01 00:00:00,28
2020-07-01 00:00:00,52
2020-11-01 00:00:00,39
2020-12-01 00:00:00,24
2021-01-01 00:00:00,32
2021-04-01 00:00:00,21
2021-07-01 00:00:00,54
2021-08-01 00:00:00,45
2021-09-01 00:00:00,44
2021-12-01 00:00:00,33
2022-03-01 00:00:00,22
2022-04-01 00:00:00,79
2022-06-01 00:00:00,34
2022-07-01 00:00:00,29
2022-08-01 00:00:00,25
2022-09-01 00:00:00,27
2022-12-01 00:00:00,26
