,MVT_GT_Memphis TN
2015-01-01 00:00:00,96
2015-05-01 00:00:00,34
2015-09-01 00:00:00,64
2015-11-01 00:00:00,82
2016-02-01 00:00:00,77
2016-07-01 00:00:00,67
2016-08-01 00:00:00,56
2016-09-01 00:00:00,66
2016-12-01 00:00:00,91
2017-01-01 00:00:00,38
2017-03-01 00:00:00,40
2017-04-01 00:00:00,23
2017-05-01 00:00:00,66
2017-06-01 00:00:00,46
2017-07-01 00:00:00,37
2017-08-01 00:00:00,63
2017-09-01 00:00:00,34
2017-10-01 00:00:00,55
2017-11-01 00:00:00,27
2017-12-01 00:00:00,50
2018-01-01 00:00:00,30
2018-02-01 00:00:00,60
2018-03-01 00:00:00,47
2018-04-01 00:00:00,69
2018-06-01 00:00:00,89
2018-07-01 00:00:00,42
2018-08-01 00:00:00,27
2018-09-01 00:00:00,54
2019-03-01 00:00:00,47
2019-04-01 00:00:00,43
2019-06-01 00:00:00,36
2019-07-01 00:00:00,61
2019-08-01 00:00:00,33
2019-09-01 00:00:00,45
2019-10-01 00:00:00,32
2019-11-01 00:00:00,40
2020-01-01 00:00:00,21
2020-02-01 00:00:00,34
2020-03-01 00:00:00,27
2020-04-01 00:00:00,40
2020-05-01 00:00:00,36
2020-06-01 00:00:00,59
2020-07-01 00:00:00,47
2020-08-01 00:00:00,33
2020-09-01 00:00:00,46
2020-10-01 00:00:00,72
2020-11-01 00:00:00,18
2020-12-01 00:00:00,53
2021-02-01 00:00:00,65
2021-04-01 00:00:00,24
2021-05-01 00:00:00,22
2021-06-01 00:00:00,70
2021-07-01 00:00:00,51
2021-08-01 00:00:00,58
2021-09-01 00:00:00,77
2021-10-01 00:00:00,93
2021-11-01 00:00:00,47
2021-12-01 00:00:00,53
2022-01-01 00:00:00,68
2022-02-01 00:00:00,45
2022-03-01 00:00:00,21
2022-04-01 00:00:00,55
2022-05-01 00:00:00,74
2022-06-01 00:00:00,45
2022-07-01 00:00:00,82
2022-08-01 00:00:00,70
2022-09-01 00:00:00,38
2022-10-01 00:00:00,100
2022-11-01 00:00:00,64
2022-12-01 00:00:00,97
