,MVT_GT_Bakersfield CA
2015-01-01 00:00:00,51
2015-06-01 00:00:00,100
2015-07-01 00:00:00,58
2015-09-01 00:00:00,63
2016-06-01 00:00:00,48
2016-07-01 00:00:00,57
2016-09-01 00:00:00,36
2016-11-01 00:00:00,54
2017-02-01 00:00:00,29
2017-03-01 00:00:00,25
2017-04-01 00:00:00,49
2017-05-01 00:00:00,55
2017-08-01 00:00:00,93
2017-09-01 00:00:00,42
2017-10-01 00:00:00,47
2017-11-01 00:00:00,28
2018-05-01 00:00:00,49
2018-06-01 00:00:00,76
2018-09-01 00:00:00,26
2018-11-01 00:00:00,46
2019-05-01 00:00:00,26
2019-06-01 00:00:00,35
2019-07-01 00:00:00,39
2019-08-01 00:00:00,31
2019-10-01 00:00:00,46
2019-11-01 00:00:00,86
2020-01-01 00:00:00,43
2020-05-01 00:00:00,49
2020-06-01 00:00:00,28
2020-07-01 00:00:00,44
2020-08-01 00:00:00,22
2020-09-01 00:00:00,39
2020-12-01 00:00:00,41
2021-01-01 00:00:00,57
2021-04-01 00:00:00,21
2021-05-01 00:00:00,78
2021-06-01 00:00:00,49
2021-07-01 00:00:00,95
2021-08-01 00:00:00,34
2021-11-01 00:00:00,29
2021-12-01 00:00:00,55
2022-01-01 00:00:00,54
2022-02-01 00:00:00,57
2022-04-01 00:00:00,26
2022-05-01 00:00:00,29
2022-07-01 00:00:00,38
2022-08-01 00:00:00,26
2022-11-01 00:00:00,23
2022-12-01 00:00:00,77
