,MVT_GT_Tucson AZ
2015-05-01 00:00:00,36
2015-06-01 00:00:00,59
2015-09-01 00:00:00,91
2016-01-01 00:00:00,35
2016-06-01 00:00:00,53
2016-08-01 00:00:00,42
2017-04-01 00:00:00,35
2017-05-01 00:00:00,37
2017-07-01 00:00:00,61
2017-11-01 00:00:00,100
2017-12-01 00:00:00,40
2018-02-01 00:00:00,23
2018-04-01 00:00:00,45
2018-06-01 00:00:00,40
2018-10-01 00:00:00,34
2019-01-01 00:00:00,22
2019-03-01 00:00:00,39
2019-04-01 00:00:00,54
2019-05-01 00:00:00,63
2019-10-01 00:00:00,25
2020-01-01 00:00:00,68
2020-05-01 00:00:00,38
2020-06-01 00:00:00,36
2020-08-01 00:00:00,38
2020-09-01 00:00:00,35
2020-10-01 00:00:00,19
2020-11-01 00:00:00,46
2021-01-01 00:00:00,21
2021-05-01 00:00:00,27
2021-08-01 00:00:00,34
2021-12-01 00:00:00,30
2022-02-01 00:00:00,43
2022-03-01 00:00:00,28
2022-04-01 00:00:00,38
2022-05-01 00:00:00,26
2022-06-01 00:00:00,27
2022-07-01 00:00:00,37
2022-08-01 00:00:00,45
2022-09-01 00:00:00,25
2022-12-01 00:00:00,35
