,MVT_GT_Tucson AZ
2015-04-01 00:00:00,47
2015-06-01 00:00:00,36
2015-08-01 00:00:00,100
2016-01-01 00:00:00,87
2016-03-01 00:00:00,27
2016-04-01 00:00:00,38
2016-08-01 00:00:00,27
2016-09-01 00:00:00,31
2016-10-01 00:00:00,58
2016-11-01 00:00:00,78
2017-01-01 00:00:00,42
2017-03-01 00:00:00,33
2017-04-01 00:00:00,30
2017-05-01 00:00:00,72
2017-07-01 00:00:00,28
2017-08-01 00:00:00,93
2017-09-01 00:00:00,42
2017-10-01 00:00:00,25
2017-12-01 00:00:00,27
2018-03-01 00:00:00,46
2018-04-01 00:00:00,39
2019-02-01 00:00:00,53
2019-03-01 00:00:00,38
2019-04-01 00:00:00,61
2019-05-01 00:00:00,38
2019-06-01 00:00:00,57
2019-08-01 00:00:00,25
2019-09-01 00:00:00,26
2019-10-01 00:00:00,21
2019-11-01 00:00:00,33
2020-01-01 00:00:00,47
2020-05-01 00:00:00,42
2020-06-01 00:00:00,36
2020-09-01 00:00:00,88
2020-12-01 00:00:00,23
2021-01-01 00:00:00,43
2021-02-01 00:00:00,41
2021-04-01 00:00:00,88
2021-07-01 00:00:00,56
2021-11-01 00:00:00,35
2021-12-01 00:00:00,31
2022-03-01 00:00:00,69
2022-05-01 00:00:00,40
2022-06-01 00:00:00,29
2022-08-01 00:00:00,67
2022-11-01 00:00:00,19
2022-12-01 00:00:00,44
