,MVT_GT_Tucson AZ
2015-01-01 00:00:00,13
2015-07-01 00:00:00,25
2015-08-01 00:00:00,13
2015-09-01 00:00:00,16
2015-12-01 00:00:00,14
2016-01-01 00:00:00,14
2016-04-01 00:00:00,100
2016-07-01 00:00:00,14
2016-08-01 00:00:00,12
2016-09-01 00:00:00,12
2016-12-01 00:00:00,17
2017-03-01 00:00:00,14
2017-04-01 00:00:00,12
2017-07-01 00:00:00,21
2017-10-01 00:00:00,11
2017-11-01 00:00:00,16
2017-12-01 00:00:00,19
2018-03-01 00:00:00,27
2018-04-01 00:00:00,9
2018-08-01 00:00:00,13
2019-02-01 00:00:00,23
2019-03-01 00:00:00,20
2019-04-01 00:00:00,15
2019-05-01 00:00:00,10
2019-06-01 00:00:00,15
2019-09-01 00:00:00,19
2019-12-01 00:00:00,14
2020-02-01 00:00:00,14
2020-05-01 00:00:00,12
2020-08-01 00:00:00,14
2020-10-01 00:00:00,19
2020-11-01 00:00:00,19
2021-01-01 00:00:00,26
2021-02-01 00:00:00,14
2021-06-01 00:00:00,9
2021-11-01 00:00:00,8
2022-02-01 00:00:00,11
2022-03-01 00:00:00,9
2022-04-01 00:00:00,27
2022-06-01 00:00:00,16
2022-07-01 00:00:00,18
2022-08-01 00:00:00,31
2022-09-01 00:00:00,18
2022-11-01 00:00:00,10
2022-12-01 00:00:00,11
