,MVT_GT_Bakersfield CA
2015-01-01 00:00:00,51
2015-02-01 00:00:00,33
2015-06-01 00:00:00,38
2015-09-01 00:00:00,26
2016-01-01 00:00:00,33
2016-03-01 00:00:00,17
2016-04-01 00:00:00,55
2016-07-01 00:00:00,44
2016-08-01 00:00:00,36
2016-10-01 00:00:00,25
2016-12-01 00:00:00,36
2017-01-01 00:00:00,22
2017-02-01 00:00:00,100
2017-04-01 00:00:00,18
2017-05-01 00:00:00,33
2017-08-01 00:00:00,33
2017-09-01 00:00:00,31
2017-10-01 00:00:00,47
2018-01-01 00:00:00,46
2018-02-01 00:00:00,19
2018-03-01 00:00:00,24
2018-04-01 00:00:00,15
2018-05-01 00:00:00,18
2018-07-01 00:00:00,16
2018-08-01 00:00:00,34
2018-11-01 00:00:00,36
2019-02-01 00:00:00,15
2019-04-01 00:00:00,35
2019-06-01 00:00:00,45
2019-07-01 00:00:00,52
2019-08-01 00:00:00,32
2019-10-01 00:00:00,23
2019-11-01 00:00:00,21
2019-12-01 00:00:00,14
2020-02-01 00:00:00,18
2020-05-01 00:00:00,31
2020-06-01 00:00:00,37
2020-07-01 00:00:00,26
2020-09-01 00:00:00,40
2020-10-01 00:00:00,31
2020-11-01 00:00:00,18
2021-02-01 00:00:00,23
2021-03-01 00:00:00,14
2021-04-01 00:00:00,13
2021-05-01 00:00:00,16
2021-08-01 00:00:00,40
2021-09-01 00:00:00,56
2021-12-01 00:00:00,46
2022-01-01 00:00:00,23
2022-02-01 00:00:00,31
2022-03-01 00:00:00,13
2022-05-01 00:00:00,13
2022-06-01 00:00:00,21
2022-08-01 00:00:00,27
2022-09-01 00:00:00,19
2022-10-01 00:00:00,15
2022-12-01 00:00:00,31
