,MVT_GT_Memphis TN
2015-07-01 00:00:00,100
2015-10-01 00:00:00,83
2016-01-01 00:00:00,31
2016-03-01 00:00:00,25
2016-07-01 00:00:00,19
2016-08-01 00:00:00,41
2016-09-01 00:00:00,23
2016-11-01 00:00:00,27
2016-12-01 00:00:00,57
2017-01-01 00:00:00,31
2017-04-01 00:00:00,21
2017-05-01 00:00:00,59
2017-07-01 00:00:00,21
2017-10-01 00:00:00,25
2017-11-01 00:00:00,48
2017-12-01 00:00:00,36
2018-01-01 00:00:00,44
2018-02-01 00:00:00,24
2018-04-01 00:00:00,56
2018-05-01 00:00:00,17
2018-07-01 00:00:00,60
2018-08-01 00:00:00,29
2018-10-01 00:00:00,32
2018-11-01 00:00:00,35
2018-12-01 00:00:00,39
2019-01-01 00:00:00,40
2019-02-01 00:00:00,30
2019-03-01 00:00:00,16
2019-04-01 00:00:00,37
2019-05-01 00:00:00,62
2019-08-01 00:00:00,34
2019-10-01 00:00:00,49
2019-12-01 00:00:00,45
2020-01-01 00:00:00,37
2020-02-01 00:00:00,17
2020-03-01 00:00:00,18
2020-05-01 00:00:00,15
2020-06-01 00:00:00,43
2020-07-01 00:00:00,44
2020-08-01 00:00:00,64
2020-09-01 00:00:00,43
2020-11-01 00:00:00,25
2020-12-01 00:00:00,41
2021-01-01 00:00:00,19
2021-02-01 00:00:00,38
2021-03-01 00:00:00,22
2021-04-01 00:00:00,14
2021-05-01 00:00:00,53
2021-06-01 00:00:00,35
2021-07-01 00:00:00,69
2021-09-01 00:00:00,37
2021-10-01 00:00:00,26
2021-11-01 00:00:00,18
2021-12-01 00:00:00,40
2022-02-01 00:00:00,41
2022-05-01 00:00:00,33
2022-07-01 00:00:00,46
2022-08-01 00:00:00,64
2022-09-01 00:00:00,46
2022-10-01 00:00:00,74
2022-11-01 00:00:00,45
2022-12-01 00:00:00,66
