,MVT_GT_Memphis TN
2015-05-01 00:00:00,65
2015-08-01 00:00:00,100
2015-09-01 00:00:00,58
2015-12-01 00:00:00,36
2016-03-01 00:00:00,48
2016-05-01 00:00:00,32
2016-06-01 00:00:00,24
2016-07-01 00:00:00,21
2016-08-01 00:00:00,22
2016-09-01 00:00:00,61
2016-10-01 00:00:00,39
2016-11-01 00:00:00,32
2016-12-01 00:00:00,80
2017-01-01 00:00:00,62
2017-05-01 00:00:00,59
2017-07-01 00:00:00,32
2017-08-01 00:00:00,38
2017-09-01 00:00:00,16
2017-10-01 00:00:00,38
2017-11-01 00:00:00,58
2017-12-01 00:00:00,25
2018-01-01 00:00:00,52
2018-02-01 00:00:00,35
2018-03-01 00:00:00,35
2018-04-01 00:00:00,56
2018-06-01 00:00:00,58
2018-07-01 00:00:00,60
2018-08-01 00:00:00,23
2018-10-01 00:00:00,38
2018-11-01 00:00:00,19
2018-12-01 00:00:00,29
2019-02-01 00:00:00,30
2019-03-01 00:00:00,25
2019-04-01 00:00:00,21
2019-08-01 00:00:00,57
2019-09-01 00:00:00,50
2019-10-01 00:00:00,49
2019-11-01 00:00:00,28
2019-12-01 00:00:00,49
2020-01-01 00:00:00,31
2020-02-01 00:00:00,57
2020-03-01 00:00:00,31
2020-04-01 00:00:00,23
2020-05-01 00:00:00,22
2020-06-01 00:00:00,42
2020-07-01 00:00:00,22
2020-08-01 00:00:00,36
2020-09-01 00:00:00,56
2020-10-01 00:00:00,44
2020-11-01 00:00:00,37
2021-01-01 00:00:00,27
2021-02-01 00:00:00,23
2021-04-01 00:00:00,32
2021-06-01 00:00:00,34
2021-07-01 00:00:00,60
2021-09-01 00:00:00,42
2021-10-01 00:00:00,68
2021-11-01 00:00:00,18
2021-12-01 00:00:00,48
2022-01-01 00:00:00,26
2022-02-01 00:00:00,33
2022-04-01 00:00:00,55
2022-05-01 00:00:00,59
2022-06-01 00:00:00,36
2022-07-01 00:00:00,64
2022-08-01 00:00:00,84
2022-09-01 00:00:00,38
2022-10-01 00:00:00,82
2022-11-01 00:00:00,54
2022-12-01 00:00:00,71
