,MVT_GT_Tucson AZ
2015-01-01 00:00:00,47
2015-02-01 00:00:00,78
2015-03-01 00:00:00,48
2015-04-01 00:00:00,70
2015-07-01 00:00:00,42
2015-09-01 00:00:00,36
2016-01-01 00:00:00,55
2016-07-01 00:00:00,44
2016-09-01 00:00:00,53
2016-10-01 00:00:00,57
2017-01-01 00:00:00,39
2017-08-01 00:00:00,69
2018-03-01 00:00:00,100
2018-04-01 00:00:00,46
2018-07-01 00:00:00,34
2018-08-01 00:00:00,31
2018-10-01 00:00:00,26
2018-12-01 00:00:00,45
2019-02-01 00:00:00,48
2019-03-01 00:00:00,36
2019-04-01 00:00:00,79
2019-05-01 00:00:00,26
2019-06-01 00:00:00,27
2019-08-01 00:00:00,35
2020-01-01 00:00:00,38
2020-02-01 00:00:00,26
2020-03-01 00:00:00,48
2020-04-01 00:00:00,23
2020-05-01 00:00:00,22
2020-08-01 00:00:00,37
2020-09-01 00:00:00,62
2020-10-01 00:00:00,40
2020-11-01 00:00:00,30
2020-12-01 00:00:00,64
2021-06-01 00:00:00,25
2021-07-01 00:00:00,42
2021-08-01 00:00:00,22
2021-11-01 00:00:00,25
2022-03-01 00:00:00,64
2022-04-01 00:00:00,18
2022-05-01 00:00:00,43
2022-06-01 00:00:00,27
2022-08-01 00:00:00,33
2022-10-01 00:00:00,68
2022-11-01 00:00:00,54
2022-12-01 00:00:00,29
