,MVT_GT_El Paso TX
2015-07-01 00:00:00,20
2015-09-01 00:00:00,28
2016-03-01 00:00:00,26
2016-04-01 00:00:00,17
2016-06-01 00:00:00,79
2016-09-01 00:00:00,33
2017-01-01 00:00:00,33
2017-02-01 00:00:00,16
2017-05-01 00:00:00,25
2017-09-01 00:00:00,19
2017-11-01 00:00:00,27
2018-01-01 00:00:00,14
2018-03-01 00:00:00,20
2018-04-01 00:00:00,25
2018-06-01 00:00:00,20
2018-09-01 00:00:00,19
2018-10-01 00:00:00,28
2018-12-01 00:00:00,16
2019-05-01 00:00:00,16
2019-08-01 00:00:00,100
2019-09-01 00:00:00,19
2020-03-01 00:00:00,16
2020-04-01 00:00:00,30
2020-05-01 00:00:00,26
2020-11-01 00:00:00,20
2020-12-01 00:00:00,22
2021-02-01 00:00:00,15
2021-07-01 00:00:00,26
2021-08-01 00:00:00,18
2021-10-01 00:00:00,28
2021-11-01 00:00:00,29
2021-12-01 00:00:00,20
2022-01-01 00:00:00,39
2022-04-01 00:00:00,42
2022-05-01 00:00:00,12
2022-07-01 00:00:00,18
2022-08-01 00:00:00,12
2022-10-01 00:00:00,18
2022-12-01 00:00:00,37
