,MVT_GT_Jacksonville FL
2015-01-01 00:00:00,35
2015-03-01 00:00:00,54
2015-04-01 00:00:00,51
2015-05-01 00:00:00,93
2015-10-01 00:00:00,57
2015-11-01 00:00:00,54
2015-12-01 00:00:00,46
2016-02-01 00:00:00,36
2016-03-01 00:00:00,30
2016-04-01 00:00:00,56
2016-06-01 00:00:00,100
2016-10-01 00:00:00,28
2016-11-01 00:00:00,23
2016-12-01 00:00:00,32
2017-02-01 00:00:00,22
2017-03-01 00:00:00,28
2017-06-01 00:00:00,35
2017-07-01 00:00:00,53
2017-10-01 00:00:00,41
2017-12-01 00:00:00,17
2018-02-01 00:00:00,62
2018-04-01 00:00:00,17
2018-05-01 00:00:00,24
2018-06-01 00:00:00,50
2018-07-01 00:00:00,16
2018-09-01 00:00:00,36
2018-10-01 00:00:00,36
2018-11-01 00:00:00,13
2018-12-01 00:00:00,61
2019-03-01 00:00:00,26
2019-04-01 00:00:00,31
2019-05-01 00:00:00,46
2019-06-01 00:00:00,43
2019-07-01 00:00:00,31
2019-09-01 00:00:00,16
2019-10-01 00:00:00,34
2019-11-01 00:00:00,40
2019-12-01 00:00:00,32
2020-01-01 00:00:00,45
2020-02-01 00:00:00,28
2020-03-01 00:00:00,17
2020-05-01 00:00:00,14
2020-06-01 00:00:00,18
2020-08-01 00:00:00,15
2020-10-01 00:00:00,15
2020-11-01 00:00:00,11
2020-12-01 00:00:00,38
2021-01-01 00:00:00,15
2021-03-01 00:00:00,16
2021-04-01 00:00:00,31
2021-06-01 00:00:00,33
2021-08-01 00:00:00,21
2021-09-01 00:00:00,29
2021-11-01 00:00:00,12
2021-12-01 00:00:00,18
2022-02-01 00:00:00,16
2022-03-01 00:00:00,18
2022-04-01 00:00:00,39
2022-05-01 00:00:00,36
2022-07-01 00:00:00,32
2022-08-01 00:00:00,17
2022-09-01 00:00:00,32
2022-10-01 00:00:00,21
2022-11-01 00:00:00,9
2022-12-01 00:00:00,21
