,MVT_GT_El Paso TX
2015-02-01 00:00:00,86
2015-03-01 00:00:00,85
2015-09-01 00:00:00,34
2015-10-01 00:00:00,81
2015-12-01 00:00:00,44
2016-04-01 00:00:00,25
2016-06-01 00:00:00,33
2016-09-01 00:00:00,25
2017-01-01 00:00:00,32
2017-02-01 00:00:00,28
2017-04-01 00:00:00,35
2017-05-01 00:00:00,52
2017-07-01 00:00:00,51
2017-08-01 00:00:00,36
2017-11-01 00:00:00,33
2018-05-01 00:00:00,47
2018-06-01 00:00:00,35
2018-08-01 00:00:00,23
2018-09-01 00:00:00,33
2018-10-01 00:00:00,26
2018-11-01 00:00:00,25
2019-03-01 00:00:00,20
2019-05-01 00:00:00,32
2019-07-01 00:00:00,26
2019-09-01 00:00:00,43
2019-11-01 00:00:00,59
2019-12-01 00:00:00,57
2020-02-01 00:00:00,28
2020-05-01 00:00:00,24
2020-07-01 00:00:00,100
2020-08-01 00:00:00,46
2020-12-01 00:00:00,46
2021-02-01 00:00:00,20
2021-06-01 00:00:00,23
2021-07-01 00:00:00,54
2021-08-01 00:00:00,25
2021-09-01 00:00:00,58
2021-12-01 00:00:00,74
2022-02-01 00:00:00,19
2022-04-01 00:00:00,32
2022-05-01 00:00:00,25
2022-06-01 00:00:00,17
2022-07-01 00:00:00,21
2022-08-01 00:00:00,55
2022-09-01 00:00:00,45
2022-10-01 00:00:00,52
2022-11-01 00:00:00,17
2022-12-01 00:00:00,46
