,MVT_GT_Tucson AZ
2015-03-01 00:00:00,44
2015-04-01 00:00:00,68
2016-03-01 00:00:00,24
2016-04-01 00:00:00,24
2016-07-01 00:00:00,21
2016-08-01 00:00:00,42
2016-10-01 00:00:00,100
2016-12-01 00:00:00,15
2017-01-01 00:00:00,36
2017-02-01 00:00:00,32
2017-04-01 00:00:00,27
2017-11-01 00:00:00,31
2017-12-01 00:00:00,29
2018-03-01 00:00:00,18
2018-04-01 00:00:00,30
2018-07-01 00:00:00,19
2018-08-01 00:00:00,16
2019-03-01 00:00:00,20
2019-04-01 00:00:00,46
2019-05-01 00:00:00,27
2019-06-01 00:00:00,21
2019-08-01 00:00:00,22
2019-09-01 00:00:00,22
2020-01-01 00:00:00,27
2020-07-01 00:00:00,19
2020-08-01 00:00:00,24
2020-10-01 00:00:00,22
2021-02-01 00:00:00,11
2021-07-01 00:00:00,26
2021-08-01 00:00:00,16
2021-12-01 00:00:00,21
2022-01-01 00:00:00,36
2022-02-01 00:00:00,31
2022-03-01 00:00:00,73
2022-04-01 00:00:00,22
2022-05-01 00:00:00,22
2022-06-01 00:00:00,30
2022-07-01 00:00:00,23
2022-09-01 00:00:00,32
2022-10-01 00:00:00,11
2022-11-01 00:00:00,39
2022-12-01 00:00:00,22
