,MVT_GT_Oklahoma City OK
2015-01-01 00:00:00,23
2015-03-01 00:00:00,19
2015-04-01 00:00:00,11
2015-06-01 00:00:00,20
2015-08-01 00:00:00,100
2015-09-01 00:00:00,52
2015-10-01 00:00:00,35
2015-12-01 00:00:00,24
2016-02-01 00:00:00,46
2016-03-01 00:00:00,25
2016-05-01 00:00:00,49
2016-06-01 00:00:00,26
2016-08-01 00:00:00,17
2016-09-01 00:00:00,16
2016-10-01 00:00:00,65
2016-12-01 00:00:00,23
2017-01-01 00:00:00,54
2017-04-01 00:00:00,26
2017-05-01 00:00:00,44
2017-06-01 00:00:00,63
2017-07-01 00:00:00,26
2017-08-01 00:00:00,41
2017-09-01 00:00:00,36
2017-10-01 00:00:00,40
2018-01-01 00:00:00,17
2018-02-01 00:00:00,37
2018-03-01 00:00:00,38
2018-04-01 00:00:00,39
2018-05-01 00:00:00,31
2018-06-01 00:00:00,15
2018-08-01 00:00:00,44
2018-09-01 00:00:00,19
2018-11-01 00:00:00,14
2018-12-01 00:00:00,37
2019-01-01 00:00:00,16
2019-02-01 00:00:00,26
2019-03-01 00:00:00,14
2019-04-01 00:00:00,29
2019-05-01 00:00:00,26
2019-06-01 00:00:00,24
2019-07-01 00:00:00,63
2019-10-01 00:00:00,20
2019-11-01 00:00:00,21
2019-12-01 00:00:00,27
2020-01-01 00:00:00,42
2020-02-01 00:00:00,32
2020-04-01 00:00:00,14
2020-06-01 00:00:00,39
2020-07-01 00:00:00,11
2020-08-01 00:00:00,22
2020-09-01 00:00:00,11
2020-11-01 00:00:00,39
2020-12-01 00:00:00,31
2021-01-01 00:00:00,59
2021-02-01 00:00:00,52
2021-03-01 00:00:00,13
2021-06-01 00:00:00,17
2021-08-01 00:00:00,24
2021-09-01 00:00:00,34
2021-10-01 00:00:00,11
2021-12-01 00:00:00,38
2022-01-01 00:00:00,77
2022-02-01 00:00:00,37
2022-03-01 00:00:00,40
2022-04-01 00:00:00,21
2022-05-01 00:00:00,10
2022-06-01 00:00:00,24
2022-07-01 00:00:00,21
2022-09-01 00:00:00,15
2022-10-01 00:00:00,10
2022-11-01 00:00:00,46
2022-12-01 00:00:00,31
