,MVT_GT_El Paso TX
2015-01-01 00:00:00,100
2015-09-01 00:00:00,59
2015-10-01 00:00:00,83
2015-11-01 00:00:00,45
2016-01-01 00:00:00,49
2016-03-01 00:00:00,50
2016-10-01 00:00:00,30
2017-02-01 00:00:00,25
2017-04-01 00:00:00,21
2017-07-01 00:00:00,26
2017-09-01 00:00:00,55
2017-10-01 00:00:00,30
2017-12-01 00:00:00,40
2018-03-01 00:00:00,44
2018-04-01 00:00:00,68
2018-06-01 00:00:00,36
2018-08-01 00:00:00,21
2018-09-01 00:00:00,37
2019-03-01 00:00:00,28
2019-04-01 00:00:00,19
2019-08-01 00:00:00,43
2019-09-01 00:00:00,24
2020-01-01 00:00:00,18
2020-02-01 00:00:00,37
2020-03-01 00:00:00,17
2020-05-01 00:00:00,62
2020-06-01 00:00:00,24
2020-07-01 00:00:00,20
2020-08-01 00:00:00,43
2020-09-01 00:00:00,32
2020-11-01 00:00:00,15
2020-12-01 00:00:00,57
2021-01-01 00:00:00,38
2021-02-01 00:00:00,53
2021-05-01 00:00:00,26
2021-07-01 00:00:00,55
2021-08-01 00:00:00,54
2021-12-01 00:00:00,57
2022-01-01 00:00:00,26
2022-04-01 00:00:00,64
2022-05-01 00:00:00,38
2022-08-01 00:00:00,56
2022-09-01 00:00:00,31
2022-10-01 00:00:00,53
2022-12-01 00:00:00,35
