,MVT_GT_El Paso TX
2015-01-01 00:00:00,59
2015-05-01 00:00:00,100
2015-12-01 00:00:00,49
2016-01-01 00:00:00,56
2016-04-01 00:00:00,19
2016-06-01 00:00:00,28
2016-07-01 00:00:00,26
2017-01-01 00:00:00,45
2017-04-01 00:00:00,26
2017-06-01 00:00:00,20
2017-08-01 00:00:00,56
2017-09-01 00:00:00,19
2018-03-01 00:00:00,22
2018-04-01 00:00:00,32
2018-05-01 00:00:00,18
2018-09-01 00:00:00,18
2018-11-01 00:00:00,32
2019-09-01 00:00:00,33
2020-01-01 00:00:00,18
2020-02-01 00:00:00,17
2020-05-01 00:00:00,29
2020-07-01 00:00:00,12
2020-10-01 00:00:00,20
2020-12-01 00:00:00,18
2021-01-01 00:00:00,12
2021-02-01 00:00:00,57
2021-07-01 00:00:00,26
2021-08-01 00:00:00,30
2021-10-01 00:00:00,21
2021-12-01 00:00:00,50
2022-02-01 00:00:00,27
2022-04-01 00:00:00,31
2022-05-01 00:00:00,16
2022-07-01 00:00:00,21
2022-08-01 00:00:00,11
2022-09-01 00:00:00,40
2022-10-01 00:00:00,28
2022-12-01 00:00:00,30
