,MVT_GT_Tucson AZ
2015-02-01 00:00:00,34
2015-07-01 00:00:00,27
2016-01-01 00:00:00,100
2016-02-01 00:00:00,23
2016-08-01 00:00:00,18
2016-09-01 00:00:00,76
2016-10-01 00:00:00,35
2016-12-01 00:00:00,16
2017-01-01 00:00:00,35
2017-04-01 00:00:00,35
2017-05-01 00:00:00,18
2017-07-01 00:00:00,33
2017-11-01 00:00:00,24
2018-03-01 00:00:00,37
2018-04-01 00:00:00,22
2018-08-01 00:00:00,21
2018-10-01 00:00:00,19
2018-11-01 00:00:00,15
2018-12-01 00:00:00,23
2019-03-01 00:00:00,49
2019-04-01 00:00:00,43
2019-05-01 00:00:00,48
2019-06-01 00:00:00,19
2019-08-01 00:00:00,16
2019-10-01 00:00:00,32
2019-12-01 00:00:00,20
2020-01-01 00:00:00,40
2020-02-01 00:00:00,16
2020-06-01 00:00:00,28
2020-08-01 00:00:00,26
2020-09-01 00:00:00,12
2020-10-01 00:00:00,26
2021-02-01 00:00:00,13
2021-11-01 00:00:00,16
2021-12-01 00:00:00,18
2022-02-01 00:00:00,22
2022-03-01 00:00:00,49
2022-04-01 00:00:00,21
2022-07-01 00:00:00,20
2022-08-01 00:00:00,32
2022-09-01 00:00:00,17
2022-11-01 00:00:00,33
2022-12-01 00:00:00,27
