,MVT_GT_El Paso TX
2015-03-01 00:00:00,40
2015-04-01 00:00:00,50
2015-05-01 00:00:00,45
2015-08-01 00:00:00,39
2015-12-01 00:00:00,62
2016-02-01 00:00:00,32
2016-06-01 00:00:00,33
2016-09-01 00:00:00,27
2017-01-01 00:00:00,100
2017-06-01 00:00:00,44
2017-07-01 00:00:00,21
2017-08-01 00:00:00,55
2017-11-01 00:00:00,18
2018-02-01 00:00:00,43
2018-03-01 00:00:00,29
2018-04-01 00:00:00,19
2019-01-01 00:00:00,49
2019-03-01 00:00:00,33
2019-04-01 00:00:00,31
2019-06-01 00:00:00,23
2019-07-01 00:00:00,35
2019-09-01 00:00:00,18
2019-10-01 00:00:00,14
2019-11-01 00:00:00,23
2020-03-01 00:00:00,14
2020-05-01 00:00:00,22
2020-06-01 00:00:00,14
2020-07-01 00:00:00,25
2020-11-01 00:00:00,13
2020-12-01 00:00:00,22
2021-01-01 00:00:00,71
2021-05-01 00:00:00,42
2021-06-01 00:00:00,18
2021-07-01 00:00:00,23
2021-08-01 00:00:00,17
2021-09-01 00:00:00,28
2021-11-01 00:00:00,29
2021-12-01 00:00:00,17
2022-01-01 00:00:00,25
2022-03-01 00:00:00,19
2022-04-01 00:00:00,29
2022-06-01 00:00:00,52
2022-07-01 00:00:00,37
2022-08-01 00:00:00,14
2022-09-01 00:00:00,31
2022-10-01 00:00:00,54
2022-12-01 00:00:00,33
