,MVT_GT_El Paso TX
2015-01-01 00:00:00,82
2015-05-01 00:00:00,92
2015-06-01 00:00:00,96
2015-07-01 00:00:00,33
2015-11-01 00:00:00,100
2016-01-01 00:00:00,25
2016-02-01 00:00:00,49
2016-06-01 00:00:00,39
2017-01-01 00:00:00,33
2017-02-01 00:00:00,46
2017-06-01 00:00:00,29
2017-09-01 00:00:00,29
2017-10-01 00:00:00,24
2017-11-01 00:00:00,62
2018-03-01 00:00:00,24
2018-04-01 00:00:00,40
2018-05-01 00:00:00,50
2018-06-01 00:00:00,25
2018-10-01 00:00:00,78
2018-12-01 00:00:00,24
2019-04-01 00:00:00,82
2019-12-01 00:00:00,20
2020-02-01 00:00:00,16
2020-03-01 00:00:00,28
2020-05-01 00:00:00,34
2020-06-01 00:00:00,20
2020-07-01 00:00:00,17
2020-10-01 00:00:00,27
2020-12-01 00:00:00,18
2021-02-01 00:00:00,44
2021-03-01 00:00:00,43
2021-05-01 00:00:00,29
2021-06-01 00:00:00,60
2021-07-01 00:00:00,22
2021-08-01 00:00:00,48
2021-11-01 00:00:00,35
2021-12-01 00:00:00,51
2022-01-01 00:00:00,47
2022-04-01 00:00:00,36
2022-05-01 00:00:00,17
2022-06-01 00:00:00,66
2022-07-01 00:00:00,34
2022-08-01 00:00:00,34
2022-09-01 00:00:00,24
2022-10-01 00:00:00,18
2022-12-01 00:00:00,26
