,MVT_GT_Tucson AZ
2015-01-01 00:00:00,29
2015-03-01 00:00:00,74
2015-04-01 00:00:00,33
2015-09-01 00:00:00,34
2015-12-01 00:00:00,62
2016-01-01 00:00:00,23
2016-03-01 00:00:00,21
2016-05-01 00:00:00,79
2016-09-01 00:00:00,39
2016-10-01 00:00:00,24
2016-12-01 00:00:00,57
2017-04-01 00:00:00,55
2017-05-01 00:00:00,21
2017-10-01 00:00:00,23
2017-11-01 00:00:00,23
2018-02-01 00:00:00,52
2018-03-01 00:00:00,49
2018-04-01 00:00:00,26
2018-06-01 00:00:00,32
2018-07-01 00:00:00,18
2018-08-01 00:00:00,28
2018-09-01 00:00:00,23
2018-10-01 00:00:00,100
2019-03-01 00:00:00,42
2019-04-01 00:00:00,66
2019-05-01 00:00:00,44
2019-08-01 00:00:00,19
2019-10-01 00:00:00,27
2020-01-01 00:00:00,24
2020-02-01 00:00:00,20
2020-06-01 00:00:00,30
2020-08-01 00:00:00,36
2020-09-01 00:00:00,45
2020-10-01 00:00:00,25
2020-11-01 00:00:00,21
2021-01-01 00:00:00,25
2021-02-01 00:00:00,34
2021-04-01 00:00:00,19
2021-05-01 00:00:00,27
2021-08-01 00:00:00,48
2021-11-01 00:00:00,31
2022-03-01 00:00:00,62
2022-04-01 00:00:00,48
2022-05-01 00:00:00,83
2022-07-01 00:00:00,34
2022-08-01 00:00:00,64
2022-11-01 00:00:00,36
