,MVT_GT_El Paso TX
2015-07-01 00:00:00,27
2016-03-01 00:00:00,33
2016-06-01 00:00:00,73
2016-12-01 00:00:00,48
2017-04-01 00:00:00,100
2017-05-01 00:00:00,23
2017-07-01 00:00:00,25
2017-09-01 00:00:00,22
2017-11-01 00:00:00,29
2018-01-01 00:00:00,19
2018-03-01 00:00:00,18
2018-09-01 00:00:00,36
2018-10-01 00:00:00,51
2018-11-01 00:00:00,62
2018-12-01 00:00:00,38
2019-01-01 00:00:00,42
2019-03-01 00:00:00,23
2019-04-01 00:00:00,21
2019-07-01 00:00:00,27
2019-08-01 00:00:00,19
2019-10-01 00:00:00,13
2019-12-01 00:00:00,15
2020-01-01 00:00:00,17
2020-02-01 00:00:00,19
2020-03-01 00:00:00,13
2020-05-01 00:00:00,42
2020-06-01 00:00:00,15
2020-07-01 00:00:00,19
2020-08-01 00:00:00,22
2020-09-01 00:00:00,12
2020-12-01 00:00:00,23
2021-01-01 00:00:00,19
2021-02-01 00:00:00,22
2021-03-01 00:00:00,13
2021-05-01 00:00:00,29
2021-07-01 00:00:00,30
2021-08-01 00:00:00,15
2021-12-01 00:00:00,16
2022-01-01 00:00:00,30
2022-04-01 00:00:00,30
2022-07-01 00:00:00,17
2022-08-01 00:00:00,32
2022-09-01 00:00:00,59
2022-10-01 00:00:00,22
2022-12-01 00:00:00,42
