,MVT_GT_Oklahoma City OK
2015-01-01 00:00:00,54
2015-02-01 00:00:00,31
2015-03-01 00:00:00,28
2015-04-01 00:00:00,59
2015-07-01 00:00:00,95
2015-08-01 00:00:00,72
2015-10-01 00:00:00,60
2016-01-01 00:00:00,50
2016-02-01 00:00:00,59
2016-04-01 00:00:00,100
2016-05-01 00:00:00,70
2016-06-01 00:00:00,41
2016-07-01 00:00:00,52
2016-08-01 00:00:00,36
2016-10-01 00:00:00,23
2016-11-01 00:00:00,56
2016-12-01 00:00:00,64
2017-01-01 00:00:00,63
2017-02-01 00:00:00,45
2017-03-01 00:00:00,19
2017-05-01 00:00:00,41
2017-06-01 00:00:00,36
2017-07-01 00:00:00,68
2017-08-01 00:00:00,71
2017-09-01 00:00:00,41
2017-10-01 00:00:00,60
2017-11-01 00:00:00,57
2018-01-01 00:00:00,50
2018-02-01 00:00:00,57
2018-03-01 00:00:00,43
2018-04-01 00:00:00,30
2018-06-01 00:00:00,45
2018-08-01 00:00:00,49
2018-09-01 00:00:00,55
2018-11-01 00:00:00,34
2018-12-01 00:00:00,18
2019-01-01 00:00:00,46
2019-02-01 00:00:00,23
2019-03-01 00:00:00,34
2019-04-01 00:00:00,51
2019-05-01 00:00:00,36
2019-06-01 00:00:00,19
2019-07-01 00:00:00,21
2019-08-01 00:00:00,38
2019-09-01 00:00:00,63
2019-10-01 00:00:00,31
2019-12-01 00:00:00,43
2020-02-01 00:00:00,30
2020-03-01 00:00:00,37
2020-06-01 00:00:00,33
2020-08-01 00:00:00,41
2020-09-01 00:00:00,61
2020-12-01 00:00:00,43
2021-01-01 00:00:00,35
2021-06-01 00:00:00,30
2021-07-01 00:00:00,29
2021-08-01 00:00:00,43
2021-09-01 00:00:00,71
2021-12-01 00:00:00,30
2022-01-01 00:00:00,35
2022-02-01 00:00:00,40
2022-03-01 00:00:00,30
2022-04-01 00:00:00,19
2022-05-01 00:00:00,18
2022-06-01 00:00:00,47
2022-07-01 00:00:00,17
2022-08-01 00:00:00,35
2022-09-01 00:00:00,51
2022-11-01 00:00:00,84
2022-12-01 00:00:00,32
