,MVT_GT_Tucson AZ
2015-04-01 00:00:00,68
2015-09-01 00:00:00,44
2015-10-01 00:00:00,93
2015-11-01 00:00:00,51
2015-12-01 00:00:00,44
2016-01-01 00:00:00,39
2016-04-01 00:00:00,31
2016-05-01 00:00:00,79
2016-07-01 00:00:00,84
2016-08-01 00:00:00,100
2016-09-01 00:00:00,48
2017-01-01 00:00:00,84
2017-02-01 00:00:00,38
2017-03-01 00:00:00,45
2017-04-01 00:00:00,40
2017-05-01 00:00:00,30
2017-07-01 00:00:00,57
2017-08-01 00:00:00,40
2017-11-01 00:00:00,38
2017-12-01 00:00:00,51
2018-03-01 00:00:00,51
2018-04-01 00:00:00,58
2018-05-01 00:00:00,38
2018-06-01 00:00:00,62
2018-07-01 00:00:00,28
2018-08-01 00:00:00,27
2018-09-01 00:00:00,49
2018-10-01 00:00:00,49
2018-11-01 00:00:00,43
2019-01-01 00:00:00,31
2019-02-01 00:00:00,37
2019-03-01 00:00:00,42
2019-04-01 00:00:00,90
2019-05-01 00:00:00,50
2019-06-01 00:00:00,30
2019-07-01 00:00:00,33
2019-09-01 00:00:00,41
2020-01-01 00:00:00,51
2020-02-01 00:00:00,68
2020-06-01 00:00:00,49
2020-08-01 00:00:00,69
2020-11-01 00:00:00,38
2021-02-01 00:00:00,28
2021-07-01 00:00:00,27
2021-08-01 00:00:00,31
2021-11-01 00:00:00,47
2022-01-01 00:00:00,67
2022-02-01 00:00:00,36
2022-03-01 00:00:00,74
2022-04-01 00:00:00,22
2022-05-01 00:00:00,23
2022-08-01 00:00:00,50
2022-11-01 00:00:00,72
2022-12-01 00:00:00,34
