,MVT_GT_Bakersfield CA
2015-03-01 00:00:00,67
2015-05-01 00:00:00,56
2016-01-01 00:00:00,59
2016-02-01 00:00:00,90
2016-07-01 00:00:00,35
2016-10-01 00:00:00,92
2016-12-01 00:00:00,34
2017-02-01 00:00:00,39
2017-03-01 00:00:00,100
2017-04-01 00:00:00,88
2017-07-01 00:00:00,81
2017-09-01 00:00:00,85
2017-10-01 00:00:00,49
2017-12-01 00:00:00,97
2018-02-01 00:00:00,91
2018-10-01 00:00:00,63
2019-04-01 00:00:00,27
2019-07-01 00:00:00,100
2019-08-01 00:00:00,66
2019-10-01 00:00:00,37
2019-12-01 00:00:00,37
2020-01-01 00:00:00,28
2020-03-01 00:00:00,29
2020-04-01 00:00:00,25
2020-05-01 00:00:00,21
2020-08-01 00:00:00,34
2020-09-01 00:00:00,28
2020-10-01 00:00:00,23
2020-11-01 00:00:00,29
2020-12-01 00:00:00,58
2021-05-01 00:00:00,29
2021-06-01 00:00:00,44
2021-07-01 00:00:00,61
2021-10-01 00:00:00,52
2021-11-01 00:00:00,41
2021-12-01 00:00:00,31
2022-02-01 00:00:00,34
2022-03-01 00:00:00,19
2022-04-01 00:00:00,53
2022-05-01 00:00:00,32
2022-07-01 00:00:00,27
2022-08-01 00:00:00,44
2022-10-01 00:00:00,72
2022-11-01 00:00:00,23
2022-12-01 00:00:00,72
