,MVT_GT_Tucson AZ
2015-03-01 00:00:00,27
2015-08-01 00:00:00,42
2015-09-01 00:00:00,20
2015-11-01 00:00:00,33
2015-12-01 00:00:00,20
2016-01-01 00:00:00,86
2016-05-01 00:00:00,19
2016-08-01 00:00:00,44
2016-09-01 00:00:00,25
2016-12-01 00:00:00,48
2017-01-01 00:00:00,17
2017-04-01 00:00:00,28
2017-08-01 00:00:00,22
2017-09-01 00:00:00,39
2017-10-01 00:00:00,22
2017-11-01 00:00:00,30
2017-12-01 00:00:00,17
2018-01-01 00:00:00,19
2018-03-01 00:00:00,26
2018-04-01 00:00:00,23
2018-05-01 00:00:00,16
2018-06-01 00:00:00,15
2018-08-01 00:00:00,47
2018-10-01 00:00:00,19
2018-12-01 00:00:00,15
2019-02-01 00:00:00,17
2019-04-01 00:00:00,13
2019-05-01 00:00:00,29
2019-06-01 00:00:00,25
2019-08-01 00:00:00,12
2019-10-01 00:00:00,11
2019-11-01 00:00:00,22
2019-12-01 00:00:00,14
2020-01-01 00:00:00,100
2020-02-01 00:00:00,30
2020-05-01 00:00:00,30
2020-06-01 00:00:00,13
2020-08-01 00:00:00,10
2020-11-01 00:00:00,14
2020-12-01 00:00:00,15
2021-02-01 00:00:00,17
2021-04-01 00:00:00,34
2021-05-01 00:00:00,12
2021-06-01 00:00:00,30
2021-09-01 00:00:00,13
2021-11-01 00:00:00,19
2021-12-01 00:00:00,19
2022-02-01 00:00:00,11
2022-03-01 00:00:00,27
2022-04-01 00:00:00,19
2022-05-01 00:00:00,30
2022-06-01 00:00:00,10
2022-08-01 00:00:00,16
2022-09-01 00:00:00,32
2022-11-01 00:00:00,20
2022-12-01 00:00:00,40
