,MVT_GT_El Paso TX
2015-03-01 00:00:00,44
2015-06-01 00:00:00,100
2015-09-01 00:00:00,32
2015-10-01 00:00:00,71
2015-11-01 00:00:00,25
2016-05-01 00:00:00,15
2016-06-01 00:00:00,56
2016-09-01 00:00:00,29
2016-12-01 00:00:00,14
2017-01-01 00:00:00,19
2017-04-01 00:00:00,23
2017-06-01 00:00:00,11
2017-07-01 00:00:00,39
2017-11-01 00:00:00,28
2017-12-01 00:00:00,13
2018-01-01 00:00:00,24
2018-03-01 00:00:00,28
2018-05-01 00:00:00,15
2018-06-01 00:00:00,39
2018-07-01 00:00:00,14
2018-08-01 00:00:00,14
2018-09-01 00:00:00,64
2018-10-01 00:00:00,46
2018-11-01 00:00:00,24
2019-01-01 00:00:00,17
2019-04-01 00:00:00,60
2019-07-01 00:00:00,13
2019-09-01 00:00:00,46
2019-11-01 00:00:00,11
2019-12-01 00:00:00,14
2020-01-01 00:00:00,28
2020-03-01 00:00:00,17
2020-05-01 00:00:00,28
2020-06-01 00:00:00,27
2020-09-01 00:00:00,15
2020-11-01 00:00:00,10
2020-12-01 00:00:00,32
2021-01-01 00:00:00,27
2021-03-01 00:00:00,17
2021-04-01 00:00:00,18
2021-05-01 00:00:00,39
2021-06-01 00:00:00,26
2021-07-01 00:00:00,14
2021-08-01 00:00:00,14
2021-10-01 00:00:00,10
2021-11-01 00:00:00,13
2022-01-01 00:00:00,19
2022-04-01 00:00:00,27
2022-05-01 00:00:00,24
2022-06-01 00:00:00,29
2022-07-01 00:00:00,36
2022-08-01 00:00:00,14
2022-09-01 00:00:00,30
2022-10-01 00:00:00,26
2022-11-01 00:00:00,10
2022-12-01 00:00:00,30
