,MVT_GT_El Paso TX
2015-09-01 00:00:00,26
2015-10-01 00:00:00,100
2015-12-01 00:00:00,31
2016-01-01 00:00:00,24
2016-02-01 00:00:00,21
2016-04-01 00:00:00,23
2016-06-01 00:00:00,30
2016-09-01 00:00:00,48
2016-10-01 00:00:00,16
2016-11-01 00:00:00,36
2017-01-01 00:00:00,26
2017-02-01 00:00:00,31
2017-04-01 00:00:00,45
2017-06-01 00:00:00,22
2017-07-01 00:00:00,19
2017-09-01 00:00:00,27
2017-10-01 00:00:00,28
2017-11-01 00:00:00,30
2017-12-01 00:00:00,17
2018-01-01 00:00:00,13
2018-02-01 00:00:00,75
2018-03-01 00:00:00,31
2018-04-01 00:00:00,18
2018-05-01 00:00:00,15
2018-06-01 00:00:00,16
2018-07-01 00:00:00,27
2018-08-01 00:00:00,30
2018-09-01 00:00:00,16
2019-02-01 00:00:00,26
2019-03-01 00:00:00,19
2019-04-01 00:00:00,17
2019-07-01 00:00:00,36
2019-08-01 00:00:00,22
2019-09-01 00:00:00,40
2019-11-01 00:00:00,14
2020-01-01 00:00:00,38
2020-03-01 00:00:00,16
2020-04-01 00:00:00,13
2020-06-01 00:00:00,20
2020-07-01 00:00:00,21
2020-08-01 00:00:00,39
2020-09-01 00:00:00,22
2020-10-01 00:00:00,17
2020-12-01 00:00:00,45
2021-02-01 00:00:00,29
2021-03-01 00:00:00,42
2021-04-01 00:00:00,40
2021-07-01 00:00:00,30
2021-08-01 00:00:00,22
2021-09-01 00:00:00,14
2022-01-01 00:00:00,17
2022-03-01 00:00:00,38
2022-04-01 00:00:00,24
2022-05-01 00:00:00,47
2022-06-01 00:00:00,17
2022-10-01 00:00:00,43
2022-12-01 00:00:00,26
