,MVT_GT_Cincinnati OH
01/01/2016 00:00:00,51
03/01/2016 00:00:00,65
05/01/2016 00:00:00,35
06/01/2016 00:00:00,50
07/01/2016 00:00:00,46
10/01/2016 00:00:00,34
11/01/2016 00:00:00,38
12/01/2016 00:00:00,33
01/01/2017 00:00:00,44
02/01/2017 00:00:00,38
03/01/2017 00:00:00,44
05/01/2017 00:00:00,39
06/01/2017 00:00:00,61
07/01/2017 00:00:00,63
08/01/2017 00:00:00,50
10/01/2017 00:00:00,46
11/01/2017 00:00:00,43
12/01/2017 00:00:00,46
01/01/2018 00:00:00,29
03/01/2018 00:00:00,46
08/01/2018 00:00:00,58
09/01/2018 00:00:00,43
10/01/2018 00:00:00,47
02/01/2019 00:00:00,47
04/01/2019 00:00:00,33
05/01/2019 00:00:00,45
06/01/2019 00:00:00,51
07/01/2019 00:00:00,39
08/01/2019 00:00:00,73
09/01/2019 00:00:00,32
10/01/2019 00:00:00,34
12/01/2019 00:00:00,43
01/01/2020 00:00:00,38
02/01/2020 00:00:00,44
05/01/2020 00:00:00,35
07/01/2020 00:00:00,29
08/01/2020 00:00:00,48
10/01/2020 00:00:00,46
12/01/2020 00:00:00,46
01/01/2021 00:00:00,35
02/01/2021 00:00:00,32
03/01/2021 00:00:00,47
06/01/2021 00:00:00,58
09/01/2021 00:00:00,95
10/01/2021 00:00:00,84
11/01/2021 00:00:00,40
12/01/2021 00:00:00,37
01/01/2022 00:00:00,68
02/01/2022 00:00:00,32
03/01/2022 00:00:00,70
04/01/2022 00:00:00,51
05/01/2022 00:00:00,29
06/01/2022 00:00:00,44
07/01/2022 00:00:00,64
08/01/2022 00:00:00,55
09/01/2022 00:00:00,80
10/01/2022 00:00:00,100
11/01/2022 00:00:00,38
12/01/2022 00:00:00,86
