,MVT_GT_Tucson AZ
2015-03-01 00:00:00,41
2015-04-01 00:00:00,90
2015-05-01 00:00:00,32
2015-06-01 00:00:00,49
2015-07-01 00:00:00,72
2015-09-01 00:00:00,46
2015-12-01 00:00:00,88
2016-01-01 00:00:00,70
2016-02-01 00:00:00,46
2016-03-01 00:00:00,37
2016-05-01 00:00:00,32
2016-08-01 00:00:00,38
2016-10-01 00:00:00,44
2016-12-01 00:00:00,20
2017-01-01 00:00:00,45
2017-02-01 00:00:00,28
2017-03-01 00:00:00,43
2017-04-01 00:00:00,43
2017-05-01 00:00:00,60
2017-06-01 00:00:00,50
2017-08-01 00:00:00,72
2017-09-01 00:00:00,19
2017-11-01 00:00:00,57
2017-12-01 00:00:00,26
2018-02-01 00:00:00,29
2018-04-01 00:00:00,67
2018-06-01 00:00:00,51
2018-07-01 00:00:00,29
2018-08-01 00:00:00,52
2018-09-01 00:00:00,73
2018-10-01 00:00:00,35
2018-11-01 00:00:00,20
2018-12-01 00:00:00,46
2019-01-01 00:00:00,48
2019-02-01 00:00:00,19
2019-03-01 00:00:00,100
2019-05-01 00:00:00,45
2019-06-01 00:00:00,43
2019-07-01 00:00:00,30
2019-08-01 00:00:00,60
2020-01-01 00:00:00,69
2020-04-01 00:00:00,13
2020-05-01 00:00:00,33
2020-08-01 00:00:00,31
2020-09-01 00:00:00,26
2020-10-01 00:00:00,35
2021-02-01 00:00:00,28
2021-03-01 00:00:00,24
2021-04-01 00:00:00,31
2021-09-01 00:00:00,20
2021-10-01 00:00:00,25
2021-11-01 00:00:00,35
2021-12-01 00:00:00,62
2022-01-01 00:00:00,27
2022-02-01 00:00:00,25
2022-03-01 00:00:00,65
2022-04-01 00:00:00,33
2022-05-01 00:00:00,58
2022-06-01 00:00:00,26
2022-07-01 00:00:00,21
2022-09-01 00:00:00,81
2022-10-01 00:00:00,48
2022-11-01 00:00:00,36
2022-12-01 00:00:00,24
