,MVT_GT_Tucson AZ
2015-02-01 00:00:00,73
2015-04-01 00:00:00,79
2015-05-01 00:00:00,55
2015-07-01 00:00:00,100
2015-08-01 00:00:00,61
2015-10-01 00:00:00,71
2016-03-01 00:00:00,52
2016-08-01 00:00:00,75
2016-09-01 00:00:00,61
2016-10-01 00:00:00,46
2017-01-01 00:00:00,77
2017-04-01 00:00:00,80
2017-11-01 00:00:00,71
2017-12-01 00:00:00,48
2018-02-01 00:00:00,64
2018-04-01 00:00:00,51
2018-05-01 00:00:00,50
2018-07-01 00:00:00,38
2018-09-01 00:00:00,75
2018-10-01 00:00:00,63
2019-02-01 00:00:00,58
2019-03-01 00:00:00,63
2019-04-01 00:00:00,75
2019-05-01 00:00:00,58
2019-07-01 00:00:00,56
2019-08-01 00:00:00,36
2019-09-01 00:00:00,35
2019-10-01 00:00:00,83
2020-01-01 00:00:00,83
2020-05-01 00:00:00,38
2020-06-01 00:00:00,50
2020-10-01 00:00:00,36
2021-02-01 00:00:00,43
2021-08-01 00:00:00,36
2021-12-01 00:00:00,49
2022-02-01 00:00:00,35
2022-03-01 00:00:00,59
2022-04-01 00:00:00,62
2022-06-01 00:00:00,30
2022-07-01 00:00:00,34
2022-08-01 00:00:00,58
2022-09-01 00:00:00,43
2022-10-01 00:00:00,26
2022-11-01 00:00:00,34
