,MVT_GT_Bakersfield CA
2015-02-01 00:00:00,24
2015-04-01 00:00:00,42
2015-05-01 00:00:00,100
2015-09-01 00:00:00,26
2015-11-01 00:00:00,29
2016-07-01 00:00:00,13
2016-10-01 00:00:00,12
2017-02-01 00:00:00,13
2017-03-01 00:00:00,18
2017-04-01 00:00:00,13
2017-05-01 00:00:00,36
2017-08-01 00:00:00,15
2017-09-01 00:00:00,19
2017-10-01 00:00:00,22
2018-01-01 00:00:00,20
2018-03-01 00:00:00,9
2018-06-01 00:00:00,18
2018-08-01 00:00:00,14
2018-11-01 00:00:00,17
2019-05-01 00:00:00,12
2019-07-01 00:00:00,8
2019-08-01 00:00:00,20
2019-09-01 00:00:00,14
2019-10-01 00:00:00,23
2019-12-01 00:00:00,13
2020-01-01 00:00:00,11
2020-02-01 00:00:00,8
2020-03-01 00:00:00,8
2020-04-01 00:00:00,17
2020-05-01 00:00:00,12
2020-06-01 00:00:00,7
2020-08-01 00:00:00,6
2020-09-01 00:00:00,19
2020-11-01 00:00:00,8
2020-12-01 00:00:00,11
2021-02-01 00:00:00,15
2021-03-01 00:00:00,9
2021-04-01 00:00:00,13
2021-05-01 00:00:00,17
2021-06-01 00:00:00,19
2021-07-01 00:00:00,31
2021-08-01 00:00:00,10
2021-11-01 00:00:00,9
2021-12-01 00:00:00,13
2022-02-01 00:00:00,28
2022-04-01 00:00:00,17
2022-06-01 00:00:00,24
2022-07-01 00:00:00,13
2022-10-01 00:00:00,7
2022-11-01 00:00:00,9
2022-12-01 00:00:00,32
