,MVT_GT_Oklahoma City OK
2015-01-01 00:00:00,18
2015-02-01 00:00:00,17
2015-03-01 00:00:00,36
2015-04-01 00:00:00,17
2015-07-01 00:00:00,48
2015-08-01 00:00:00,37
2015-12-01 00:00:00,70
2016-01-01 00:00:00,39
2016-04-01 00:00:00,20
2016-05-01 00:00:00,48
2016-06-01 00:00:00,30
2016-07-01 00:00:00,25
2016-09-01 00:00:00,22
2016-10-01 00:00:00,27
2016-11-01 00:00:00,22
2016-12-01 00:00:00,43
2017-01-01 00:00:00,39
2017-03-01 00:00:00,18
2017-04-01 00:00:00,15
2017-05-01 00:00:00,26
2017-06-01 00:00:00,56
2017-07-01 00:00:00,19
2017-08-01 00:00:00,81
2017-10-01 00:00:00,45
2017-11-01 00:00:00,32
2017-12-01 00:00:00,31
2018-01-01 00:00:00,50
2018-02-01 00:00:00,32
2018-03-01 00:00:00,39
2018-04-01 00:00:00,55
2018-05-01 00:00:00,24
2018-07-01 00:00:00,19
2018-10-01 00:00:00,18
2018-11-01 00:00:00,12
2018-12-01 00:00:00,25
2019-01-01 00:00:00,27
2019-02-01 00:00:00,22
2019-03-01 00:00:00,11
2019-04-01 00:00:00,24
2019-05-01 00:00:00,25
2019-08-01 00:00:00,46
2019-11-01 00:00:00,40
2019-12-01 00:00:00,27
2020-02-01 00:00:00,30
2020-03-01 00:00:00,31
2020-04-01 00:00:00,17
2020-05-01 00:00:00,14
2020-06-01 00:00:00,30
2020-08-01 00:00:00,23
2020-09-01 00:00:00,18
2020-11-01 00:00:00,55
2020-12-01 00:00:00,18
2021-01-01 00:00:00,25
2021-02-01 00:00:00,100
2021-04-01 00:00:00,34
2021-05-01 00:00:00,14
2021-06-01 00:00:00,15
2021-07-01 00:00:00,24
2021-09-01 00:00:00,18
2021-10-01 00:00:00,46
2021-11-01 00:00:00,18
2021-12-01 00:00:00,35
2022-02-01 00:00:00,29
2022-03-01 00:00:00,22
2022-04-01 00:00:00,15
2022-05-01 00:00:00,10
2022-06-01 00:00:00,37
2022-08-01 00:00:00,20
2022-10-01 00:00:00,45
2022-11-01 00:00:00,43
2022-12-01 00:00:00,39
