,MVT_GT_Tucson AZ
2015-07-01 00:00:00,100
2015-08-01 00:00:00,38
2015-09-01 00:00:00,38
2016-04-01 00:00:00,34
2016-05-01 00:00:00,26
2016-07-01 00:00:00,57
2016-08-01 00:00:00,20
2016-09-01 00:00:00,22
2017-01-01 00:00:00,30
2017-05-01 00:00:00,29
2017-11-01 00:00:00,29
2018-02-01 00:00:00,18
2018-04-01 00:00:00,29
2018-06-01 00:00:00,17
2018-07-01 00:00:00,39
2018-08-01 00:00:00,29
2019-03-01 00:00:00,34
2019-04-01 00:00:00,40
2019-05-01 00:00:00,50
2019-08-01 00:00:00,35
2019-09-01 00:00:00,14
2019-10-01 00:00:00,34
2019-11-01 00:00:00,36
2020-01-01 00:00:00,35
2020-05-01 00:00:00,15
2020-06-01 00:00:00,20
2020-07-01 00:00:00,26
2020-08-01 00:00:00,46
2020-09-01 00:00:00,43
2020-10-01 00:00:00,33
2020-11-01 00:00:00,22
2020-12-01 00:00:00,26
2021-01-01 00:00:00,14
2021-02-01 00:00:00,13
2021-03-01 00:00:00,21
2021-04-01 00:00:00,27
2021-06-01 00:00:00,19
2021-07-01 00:00:00,33
2021-08-01 00:00:00,31
2021-11-01 00:00:00,28
2021-12-01 00:00:00,26
2022-03-01 00:00:00,41
2022-04-01 00:00:00,23
2022-05-01 00:00:00,20
2022-06-01 00:00:00,16
2022-07-01 00:00:00,28
2022-08-01 00:00:00,24
2022-09-01 00:00:00,24
2022-12-01 00:00:00,17
