,MVT_GT_El Paso TX
2015-04-01 00:00:00,55
2015-06-01 00:00:00,100
2015-09-01 00:00:00,32
2016-06-01 00:00:00,20
2016-09-01 00:00:00,31
2017-01-01 00:00:00,25
2017-02-01 00:00:00,17
2017-04-01 00:00:00,14
2017-06-01 00:00:00,19
2017-11-01 00:00:00,29
2018-03-01 00:00:00,33
2018-04-01 00:00:00,12
2018-06-01 00:00:00,18
2018-08-01 00:00:00,18
2018-09-01 00:00:00,19
2018-10-01 00:00:00,12
2019-02-01 00:00:00,14
2019-04-01 00:00:00,26
2019-07-01 00:00:00,57
2019-08-01 00:00:00,20
2019-09-01 00:00:00,21
2020-03-01 00:00:00,21
2020-06-01 00:00:00,31
2020-10-01 00:00:00,27
2020-11-01 00:00:00,11
2021-06-01 00:00:00,49
2021-07-01 00:00:00,38
2021-11-01 00:00:00,31
2022-01-01 00:00:00,17
2022-02-01 00:00:00,26
2022-03-01 00:00:00,9
2022-04-01 00:00:00,17
2022-05-01 00:00:00,13
2022-06-01 00:00:00,24
2022-07-01 00:00:00,17
2022-08-01 00:00:00,9
2022-09-01 00:00:00,42
2022-10-01 00:00:00,25
2022-12-01 00:00:00,33
