,MVT_GT_Tucson AZ
2015-01-01 00:00:00,38
2015-03-01 00:00:00,33
2015-04-01 00:00:00,28
2015-07-01 00:00:00,64
2015-10-01 00:00:00,30
2015-12-01 00:00:00,28
2016-01-01 00:00:00,23
2016-04-01 00:00:00,64
2016-05-01 00:00:00,100
2016-07-01 00:00:00,33
2016-08-01 00:00:00,41
2016-09-01 00:00:00,57
2017-01-01 00:00:00,54
2017-04-01 00:00:00,41
2017-05-01 00:00:00,49
2017-06-01 00:00:00,43
2017-08-01 00:00:00,19
2017-10-01 00:00:00,23
2017-11-01 00:00:00,67
2018-01-01 00:00:00,21
2018-02-01 00:00:00,37
2018-04-01 00:00:00,51
2018-05-01 00:00:00,20
2018-07-01 00:00:00,34
2018-08-01 00:00:00,32
2018-09-01 00:00:00,42
2018-11-01 00:00:00,27
2018-12-01 00:00:00,16
2019-01-01 00:00:00,50
2019-02-01 00:00:00,20
2019-03-01 00:00:00,61
2019-04-01 00:00:00,57
2019-05-01 00:00:00,31
2019-06-01 00:00:00,47
2019-09-01 00:00:00,18
2019-10-01 00:00:00,35
2020-01-01 00:00:00,75
2020-03-01 00:00:00,42
2020-05-01 00:00:00,55
2020-08-01 00:00:00,30
2020-09-01 00:00:00,22
2020-10-01 00:00:00,44
2020-11-01 00:00:00,44
2020-12-01 00:00:00,19
2021-01-01 00:00:00,13
2021-02-01 00:00:00,17
2021-05-01 00:00:00,56
2021-06-01 00:00:00,24
2021-07-01 00:00:00,16
2021-09-01 00:00:00,27
2021-11-01 00:00:00,35
2021-12-01 00:00:00,22
2022-01-01 00:00:00,35
2022-02-01 00:00:00,32
2022-03-01 00:00:00,49
2022-04-01 00:00:00,53
2022-05-01 00:00:00,52
2022-06-01 00:00:00,16
2022-08-01 00:00:00,51
2022-09-01 00:00:00,52
2022-11-01 00:00:00,27
2022-12-01 00:00:00,30
