,MVT_GT_El Paso TX
2015-04-01 00:00:00,96
2015-08-01 00:00:00,86
2015-09-01 00:00:00,82
2015-11-01 00:00:00,64
2016-05-01 00:00:00,39
2016-06-01 00:00:00,54
2016-11-01 00:00:00,42
2017-01-01 00:00:00,25
2017-04-01 00:00:00,52
2017-05-01 00:00:00,42
2017-06-01 00:00:00,43
2017-08-01 00:00:00,32
2017-09-01 00:00:00,44
2018-02-01 00:00:00,53
2018-03-01 00:00:00,37
2018-04-01 00:00:00,24
2018-05-01 00:00:00,22
2018-09-01 00:00:00,32
2018-10-01 00:00:00,52
2019-02-01 00:00:00,100
2019-04-01 00:00:00,31
2019-07-01 00:00:00,28
2019-08-01 00:00:00,75
2019-09-01 00:00:00,33
2019-11-01 00:00:00,30
2019-12-01 00:00:00,57
2020-04-01 00:00:00,25
2020-05-01 00:00:00,47
2020-06-01 00:00:00,26
2020-12-01 00:00:00,49
2021-01-01 00:00:00,30
2021-02-01 00:00:00,21
2021-05-01 00:00:00,24
2021-06-01 00:00:00,34
2021-07-01 00:00:00,43
2021-08-01 00:00:00,70
2022-01-01 00:00:00,21
2022-02-01 00:00:00,34
2022-04-01 00:00:00,68
2022-05-01 00:00:00,34
2022-07-01 00:00:00,36
2022-08-01 00:00:00,43
2022-09-01 00:00:00,40
2022-12-01 00:00:00,79
